"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;mois;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;1;601;16545.53;16545.53;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;2;501;13792.53;13792.53;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;3;673;20041.94;20041.94;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;4;646;19237.88;19237.88;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;5;609;18136.02;18136.02;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;6;646;19237.88;19237.88;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU1;7;382;11375.96;11375.96;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;1;718;25280.78;25280.78;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;2;689;24259.69;24259.69;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;3;787;27403.34;27403.34;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;4;757;26358.74;26358.74;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;5;793;27612.26;27612.26;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;6;834;29039.88;29039.88;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU2;7;506;17618.92;17618.92;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;1;422;17348.42;17348.42;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;2;395;16238.45;16238.45;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;3;451;18342.17;18342.17;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;4;479;19480.93;19480.93;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;5;540;21961.8;21961.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;6;534;21717.78;21717.78;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU3;7;340;13827.8;13827.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;1;119;5863.13;5863.13;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;2;147;7242.69;7242.69;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;3;140;6823.6;6823.6;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;4;151;7359.74;7359.74;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;5;184;8968.16;8968.16;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;6;160;7798.4;7798.4;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";FU4;7;136;6628.64;6628.64;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE1;3;1;27.33;27.33;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE1;4;1;27.33;27.33;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE1;7;2;54.66;54.66;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE2;3;643;8050.36;8050.36;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE2;4;647;8100.44;8100.44;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE2;5;600;7512;7512;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE2;6;641;8025.32;8025.32;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";PE2;7;317;3968.84;3968.84;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;1;33;810.48;810.48;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;2;23;564.88;564.88;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;3;42;1040.76;1040.76;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;4;27;669.06;669.06;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;5;28;693.84;693.84;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;6;27;669.06;669.06;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SAS;7;20;495.6;495.6;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;1;233;12141.63;12141.63;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;2;210;10943.1;10943.1;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;3;219;11444.94;11444.94;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;4;221;11549.46;11549.46;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;5;199;10399.74;10399.74;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;6;207;10817.82;10817.82;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB2;7;149;7786.74;7786.74;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;1;245;13296.15;13296.15;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;2;234;12699.18;12699.18;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;3;267;14647.62;14647.62;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;4;277;15196.22;15196.22;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;5;281;15415.66;15415.66;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;6;268;14702.48;14702.48;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SB3;7;184;10094.24;10094.24;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;1;87;4652.76;4652.76;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;2;94;5027.12;5027.12;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;3;88;4747.6;4747.6;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;4;91;4909.45;4909.45;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;5;83;4477.85;4477.85;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;6;108;5826.6;5826.6;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIC;7;54;2913.3;2913.3;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;1;559;19000.41;19000.41;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;2;516;17538.84;17538.84;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;3;615;21088.35;21088.35;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;4;560;19202.4;19202.4;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;5;674;23111.46;23111.46;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;6;647;22185.63;22185.63;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SIM;7;402;13784.58;13784.58;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;1;81;1517.13;1517.13;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;2;62;1161.26;1161.26;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;3;52;982.28;982.28;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;4;110;2077.9;2077.9;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;5;153;2890.17;2890.17;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;6;89;1681.21;1681.21;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSF;7;70;1322.3;1322.3;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;1;170;4200.7;4200.7;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;2;150;3706.5;3706.5;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;3;179;4462.47;4462.47;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;4;161;4013.73;4013.73;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;5;203;5060.79;5060.79;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;6;218;5434.74;5434.74;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SSN;7;106;2642.58;2642.58;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;1;6;87.18;87.18;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;2;6;87.18;87.18;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;3;40;574.8;574.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;4;47;675.39;675.39;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;5;43;617.91;617.91;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;6;34;488.58;488.58;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU2;7;19;273.03;273.03;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;1;4;77.52;77.52;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;2;1;19.38;19.38;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;3;10;191.7;191.7;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;4;4;76.68;76.68;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;5;3;57.51;57.51;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;6;8;153.36;153.36;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SU3;7;2;38.34;38.34;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;1;84;3628.8;3628.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;2;62;2678.4;2678.4;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;3;48;2096.64;2096.64;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;4;81;3538.08;3538.08;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;5;58;2533.44;2533.44;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;6;77;3363.36;3363.36;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUB;7;45;1965.6;1965.6;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;1;445;4636.9;4636.9;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;2;390;4063.8;4063.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;3;456;4792.56;4792.56;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;4;562;5906.62;5906.62;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;5;663;6968.13;6968.13;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;6;498;5233.98;5233.98;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUF;7;432;4540.32;4540.32;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;1;471;5962.86;5962.86;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;2;449;5684.34;5684.34;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;3;464;5809.28;5809.28;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;4;425;5321;5321;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;5;521;6522.92;6522.92;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;6;546;6835.92;6835.92;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUM;7;284;3555.68;3555.68;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;1;345;13558.5;13558.5;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;2;344;13519.2;13519.2;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;3;329;13044.85;13044.85;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;4;367;14551.55;14551.55;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;5;392;15542.8;15542.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;6;425;16851.25;16851.25;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";SUN;7;232;9198.8;9198.8;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";CFU;1;295;3280.4;3280.4;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";CFU;2;321;3569.52;3569.52;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";CFU;3;193;2146.16;2146.16;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";CFU;4;325;3614;3614;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";CFU;5;294;3269.28;3269.28;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FPX;1;45;882.45;882.45;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FPX;2;64;1255.04;1255.04;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FPX;3;47;921.67;921.658234;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FPX;4;58;1137.38;1137.370195;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FPX;5;66;1294.26;1294.250195;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU0;3;6;305.1;305.1;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU0;4;38;1932.3;1932.3;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU0;5;34;1728.9;1728.9;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU1;1;924;25437.72;25437.72;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU1;2;902;24832.06;24832.06;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU1;3;198;5896.44;5896.44;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU1;4;818;24360.04;24360.04;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU1;5;891;26533.98;26533.98;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU2;1;566;19928.86;19928.86;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU2;2;544;19154.24;19154.24;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU2;3;398;13858.36;13858.36;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU2;4;609;21205.38;21205.38;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU2;5;629;21901.78;21901.78;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU3;1;309;12702.99;12702.99;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU3;2;322;13237.42;13237.42;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU3;3;227;9232.09;9232.09;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU3;4;334;13583.78;13583.78;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU3;5;343;13949.81;13949.81;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU4;1;102;5025.54;5025.54;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU4;2;114;5616.78;5616.78;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU4;3;93;4532.82;4532.82;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU4;4;132;6433.68;6433.68;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";FU4;5;110;5361.4;5361.4;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";PE1;3;6;163.98;163.98;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";PE1;4;27;737.91;737.91;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";PE1;5;19;519.27;519.27;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";PE2;3;72;901.44;901.44;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";PE2;4;371;4644.92;4644.92;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";PE2;5;393;4920.36;4920.36;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";SAS;1;81;1989.36;1989.36;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";SAS;2;97;2382.32;2382.32;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";SAS;3;101;2502.78;2502.78;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";SAS;4;120;2973.6;2973.6;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";SAS;5;104;2577.12;2577.12;0;0;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:49";="020000253";SB2;1;130;6774.3;6774.3;0;0;0;2023.7;X020000253;24AUG23;12:29:35
