"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;pu;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;spec_fx;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SFI N;2.18;1;11.33;11.33;1;11.33;11.33;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";SP;18.55;36;667.8;534.24;36;667.8;534.24;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:09";="800000093";TMF;-24;15;-360;-360;8;-192;-192;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";AMI;3.15;2552.5;8040.375;6120.765;2552.5;8040.375;6120.765;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";APC;55;3231;177705;143390.401;3231;177705;143390.401;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";APU;69;519;35811;30349.65;519;35811;30349.65;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";APY;62.5;130;8125;7268.75;130;8125;7268.75;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";B;0.26;305684;79477.84;60445.363524;290590;75553.4;57091.155524;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";B;0.27;81435;21987.45;16670.718;76937;20772.99;15571.224;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";C;23;661;15203;12399.3;660;15180;12380.9;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";CDE;46;6;276;193.2;6;276;193.2;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";CNP;39;13;507;438.75;13;507;438.75;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";CS;23;2659;61157;49814.596;2659;61157;49814.596;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";CSC;47.73;30;1431.9;1360.305;30;1431.9;1360.305;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";FSD;40;53;2120;1724;53;2120;1724;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";MCC;3.27;29;94.83;90.906;29;94.83;90.906;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";MCS;5;2575;12875;10537.612;2575;12875;10537.612;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";MOP;5;760;3800;3800;760;3800;3800;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";MPC;2;2657;5314;4326.82;2657;5314;4326.82;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";MPC;2.7;13;35.1;30.375;13;35.1;30.375;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";MSF;2;595;1190;977.4;594;1188;975.8;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SF;2.8;4764.9;13341.72;11643.156;4764.9;13341.72;11643.156;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";SFI;2.18;16;34.88;30.956;16;34.88;30.956;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";TB;2.52;1748.15;4405.338;3414.1338;1746.65;4401.558;3411.1098;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:45";="800000069";TMF;-24;19;-456;-456;19;-456;-456;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";AMI;3.15;7785.5;24524.325;20287.4175;7785.5;24524.325;20287.4175;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";AMI N;3.15;2;15.45;9.27;2;15.45;9.27;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";APC;55;973;53515;43901;973;53515;43901;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";APU;69;317;21873;18592.05;317;21873;18592.05;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";APY;62.5;206;12875;11450;206;12875;11450;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";B;0.18;323;58.14;34.884;323;58.14;34.884;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";B;0.26;817141;212456.66;175262.568;817141;212456.66;175262.568;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";B;0.27;144860;39112.2;32114.097;144860;39112.2;32114.097;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";C;23;1712;39376;31495.05;1712;39376;31495.05;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";C   N;23;1;58;58;1;58;58;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";CCP;46;15;690;690;15;690;690;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";CNP;39;6;234;198.9;6;234;198.9;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";CS;23;2500;57500;48894.55;2500;57500;48894.55;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";CSC;47.73;16;763.68;735.042;16;763.68;735.042;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";FSD;40;63;2520;1994;63;2520;1994;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";G;25;1;25;17.5;1;25;17.5;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";MCG;5;48;240;204;48;240;204;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";MCS;4;6;24;20.4;6;24;20.4;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";MCS;5;2459;12295;10427.75;2459;12295;10427.75;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";MM;40;4;160;148;4;160;148;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";MOP;5;580;2900;2900;580;2900;2900;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";MSF;2;1635;3270;2611.1;1635;3270;2611.1;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";SF;2.8;8797.9;24634.12;20768.44;8797.9;24634.12;20768.44;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";SFI;2.18;701.75;1529.815;1280.4775;701.75;1529.815;1280.4775;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";TB;2.52;3167.5;7982.1;6444.396;3167.5;7982.1;6444.396;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:30";="800000085";TMF;-24;39;-936;-936;39;-936;-936;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";AMI;3.15;9897.1;31175.865;24332.049;9897.1;31175.865;24332.049;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";AMI F;3.15;120.75;941.56;632.584;120.75;941.56;632.584;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";AMI N;3.15;48.5;390.77;284.654;48.5;390.77;284.654;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";AMY;2.6;9367.3;24354.98;17649.97;9367.3;24354.98;17649.97;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";APC;55;7475;411125;336129.651;7474;411070;336085.651;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";B;0.26;812958;211369.08;174933.889;762670;198294.2;164281.845;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";B;0.27;138795;37474.65;30510.108;134542;36326.34;29572.128;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";C;23;3489;80247;70374.25;3288;75624;66650.55;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";C   F;23;82;3608;2816;34;1496;1126.4;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";C   N;23;136;7888;6049.4;55;3190;2267.8;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CCE;60;136;8160;7278;136;8160;7278;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CCP;46;10;460;418.6;10;460;418.6;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CCX;46;6;276;234.6;6;276;234.6;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";COB;25;1;25;25;1;25;25;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";COD;30;3;90;81;3;90;81;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";COE;46;1;46;46;1;46;46;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CS;23;9965;229195;184909.6546;9934;228482;184330.0546;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CS  F;23;44;1850.64;1501.542;39;1640.34;1324.89;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CS  N;23;192;9244.8;7366.95;186;8955.9;7135.83;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CSC;47.73;1825;87107.25;77279.643;1825;87107.25;77279.643;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";CSC N;47.73;2;145.76;145.76;2;145.76;145.76;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";FSD;40;123;4920;3656;123;4920;3656;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";G;25;1036;25900;19233.75;845;21125;15376.25;1;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";G   F;25;2;88.12;66.09;1;44.06;30.842;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";G   N;25;3;180;138;1;60;42;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MCC;3.27;1689;5523.03;4907.1255;1689;5523.03;4907.1255;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MCG;5;751;3755;2746.25;751;3755;2746.25;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MCS;5;9267;46335;37993.25;9267;46335;37993.25;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MEG;5;9;45;34.5;9;45;34.5;1;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MM;18.3;6;109.8;65.88;6;109.8;65.88;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MM;40;21;840;672;6;240;192;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MOP;5;1813;9065;9065;1810;9050;9050;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MPC;2;11112;22224;17956.3088;11070;22140;17887.9088;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";MSF;2;3686;7372;6421.5;3361;6722;5898.5;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SF;2.8;13981.8;39149.04;35182.56;13981.8;39149.04;35182.56;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SF  F;2.8;15;63;44.1;15;63;44.1;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SFI;2.18;334.25;728.665;627.513;334.25;728.665;627.513;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";SP;3;422;1266;1146.3;422;1266;1146.3;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";TC;23;941;21643;17992.9;941;21643;17992.9;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";TCG;25;1;25;25;1;25;25;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:29";="590782637";TMF;-24;244;-5856;-5856;237;-5688;-5688;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";AMC;2.15;1450.7;3119.005;2739.269635;1450.7;3119.005;2739.269635;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";AMI;3.15;31858.21;100353.3615;81876.893018;31857.21;100350.2115;81874.263083;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";AMI F;3.15;1484.3;16564;15127.373012;1484.3;16564;15127.373012;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";AMI N;3.15;785.4;8276.27;7005.986595;785.4;8276.27;7005.986595;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";AMS;2.15;190;408.5;400.33;190;408.5;400.33;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";APC;55;9624;529320;439335.6495;9619;529045;439115.6495;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";APU;69;126;8694;6448.05;126;8694;6448.05;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";B;0.26;2329314;605621.64;512130.76174;2195038;570709.88;482271.32174;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";B;0.27;496161;133963.47;110471.8041;463161;125053.47;102975.7401;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";BR4;54;2;108;108;2;108;108;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";C;23;3858.5;88745.5;77119.23;3851.5;88584.5;76976.63;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";C   F;23;19;836;822.8;19;836;822.8;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";C   N;23;23;1334;1183.2;22;1276;1136.8;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CCP;46;4;184;184;4;184;184;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CCX;46;2;92;78.2;2;92;78.2;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CNP;42.5;673;28602.5;25156.28975;672;28560;25122.28975;1;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CS;23;16386;376878;311095.2377;16191;372393;307383.0377;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CS  F;23;47;1976.82;1745.49;23;967.38;904.29;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CS  N;23;137;6596.55;5604.66;77;3707.55;3187.53;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";CSC;47.73;386;18423.78;16259.2245;382;18232.86;16077.8505;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";FSD;40;209;8360;6858;209;8360;6858;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";G;25;1902;47550;40370.6925;1888;47200;40085.6925;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";G;30;1;30;21;1;30;21;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";G   F;25;1;44.06;32.749798;1;44.06;32.749798;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";G   N;25;2;120;90;1;60;42;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";GS;25;271;6775;5777.5;271;6775;5777.5;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MCC;3.27;380;1242.6;1095.9405;377;1232.79;1086.1305;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MCG;5;831;4155;3521.5;831;4155;3521.5;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MCS;5;14839;74195;61844.75;14834;74170;61819.75;1;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MM;40;6;240;228;6;240;228;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MOP;5;2262;11310;11309.999;2259;11295;11294.999;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MPC;2;17036;34072;28072.24;16758;33516;27610.64;1;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MPC;2.7;673;1817.1;1597.89888;672;1814.4;1595.73888;1;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";MSF;2;3602;7204;6255.8126;3594;7188;6241.8126;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";PAI;10;503.82;5038.2;4594.2;503.82;5038.2;4594.2;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";PAI;32.7;197.98;6473.946;6016.0806;197.98;6473.946;6016.0806;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";SF;2.8;33345.73;93368.044;86189.236;33095.13;92666.364;85529.836;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";SFI;2.18;932.58;2033.0244;1891.695;932.58;2033.0244;1891.695;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";SFI F;2.18;56.7;695.2;686.053;56.7;695.2;686.053;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";SFI N;2.18;82.75;1397.48;1386.233;82.75;1397.48;1386.233;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";TC;23;69;1587;1383.45;69;1587;1383.45;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";TCG;25;5;125;102.5;5;125;102.5;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";TE2;20;353;7060;7060;353;7060;7060;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";TMF;-24;521;-12504;-12504;455;-10920;-10920;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:23";="620100057";VDE;500;14;7000;7000;14;7000;7000;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";AMC;2.15;3714.9;7987.035;6559.01575;3714.9;7987.035;6559.01575;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";AMI;3.15;6389.5;20126.925;16219.86975;6389.5;20126.925;16219.86975;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";AMI N;3.15;173;545.52;443.352;173;545.52;443.352;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";AMY;2.6;10864.85;28248.61;21615.165;10864.85;28248.61;21615.165;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";APC;55;4750;261250;231162.25;4741;260755;230733.25;6;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";APY;62.5;436;27250;25112.5;436;27250;25112.5;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";B;0.17;528;89.76;71.06;528;89.76;71.06;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";B;0.18;355;63.9;63.9;355;63.9;63.9;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";B;0.26;989735;257331.1;209914.16004;906487;235686.62;191536.00804;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";B;0.27;205171;55396.17;44689.9275;191980;51834.6;41667.4395;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";C;23;1729;39767;36099.65;1668;38364;34908.25;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";C   F;23;38;1672;1636.8;36;1584;1557.6;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";C   N;23;38;2204;2146;35;2030;1995.2;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CCE;60;8;480;372;8;480;372;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CCP;46;5;230;218.5;5;230;218.5;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CCX;46;16;736;736;16;736;736;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CNP;42.5;78;3315;2958;78;3315;2958;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";COB;25;741;18525;18525;741;18525;18525;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";COD;30;164;4920;4920;164;4920;4920;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";COE;46;76;3496;3482.2;76;3496;3482.2;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CS;23;13583;312409;262435.7546;13343;306889;257863.3546;11;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CS  F;23;32;736;600.3;4;92;71.3;0;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:21";="800000028";CS  N;23;36;828;680.8;6;138;124.2;0;2023.7;X800000028;01SEP23;15:19:59
