"champ";"statut";"annee";"periode";"date du resultat";"ipe";diag_ct;ponder;ponder_cn;dms;pct_rea;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";Z29;7;7;8.4285714286;0;85.571428571;86;42.857142857;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";Z96;4;4;7;0;89.5;90.5;50;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";I10;4;4;7.5;0;86.25;85;50;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";Z92;2;2;8.5;0;90.5;90.5;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";E43;2;2;6;0;85;85;100;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";I48;2;2;8.5;0;90.5;90.5;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";K59;2;2;6.5;0;87.5;87.5;50;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";R29;2;2;10;0;84;84;50;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";E03;2;2;8.5;0;90.5;90.5;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";E11;2;2;7;0;84;84;50;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";W01;1;1;8;0;95;95;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";I25;1;1;8;0;95;95;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";R41;1;1;5;0;82;82;100;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";R26;1;1;8;0;93;93;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";E89;1;1;7;0;88;88;100;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";H40;1;1;10;0;82;82;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";M43;1;1;8;0;95;95;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";L89;1;1;5;0;82;82;100;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";H35;1;1;8;0;95;95;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:19";="800000036";M62;1;1;8;0;95;95;0;100;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";Z29;9;9;9.8888888889;0;74.555555556;73;66.666666667;88.888888889;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";J12;5;5;10.8;0;76.2;76;60;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";Z51;3;3;16;0;82.333333333;86;33.333333333;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";F41;3;3;10;0;74.333333333;68;33.333333333;66.666666667;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";I48;3;3;11.333333333;0;86.333333333;90;33.333333333;66.666666667;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";D63;2;2;17;0;77;77;50;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";R29;2;2;16.5;0;82.5;82.5;50;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";L89;2;2;19.5;0;89.5;89.5;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";R41;2;2;19.5;0;89.5;89.5;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";E11;2;2;11;0;69;69;50;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";R53;2;2;7.5;0;88;88;0;50;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";R39;1;1;25;0;86;86;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";I30;1;1;8;0;72;72;100;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";R33;1;1;25;0;86;86;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";M79;1;1;12;0;65;65;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";B36;1;1;14;0;93;93;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";C91;1;1;9;0;68;68;100;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";M17;1;1;0;0;66;66;100;0;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";K56;1;1;14;0;93;93;0;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:15";="600100168";F10;1;1;8;0;79;79;100;100;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";J12;21;21;13.238095238;0;81.904761905;83;47.619047619;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";Z29;21;21;13.380952381;0;81.857142857;84;47.619047619;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";J96;16;16;14.8125;0;81.5;81.5;50;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";R50;14;14;17.928571429;0;82.428571429;83.5;64.285714286;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";I10;12;12;17.166666667;0;81.583333333;83;58.333333333;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";R53;10;10;11.7;0;83.5;86;60;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";R05;9;9;11.222222222;0;81.222222222;83;44.444444444;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";R06;9;9;19.222222222;0;80;78;66.666666667;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";R60;9;9;13.777777778;0;76.555555556;74;44.444444444;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";I48;8;8;17.75;0;85.75;89;50;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";Z60;8;8;13.5;0;83.5;84;25;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";Z11;7;7;16.571428571;0;80.285714286;79;42.857142857;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";E87;7;7;16.714285714;0;79.142857143;79;28.571428571;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";L89;6;6;17.166666667;0;84.666666667;90.5;50;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";E66;6;6;17.666666667;0;79.5;77.5;33.333333333;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";E11;6;6;13.833333333;0;79;76.5;50;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";Z46;6;6;22.333333333;0;77.666666667;75;33.333333333;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";I50;6;6;20.166666667;0;88.666666667;90;16.666666667;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";R26;5;5;11;0;81.2;84;20;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";Z92;5;5;13.8;0;89.8;91;60;100;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";Z29;15;15;7.0666666667;0;77;86;46.666666667;93.333333333;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";J12;9;9;7.6666666667;0;78.555555556;86;55.555555556;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";Z95;7;7;7.2857142857;0;86.857142857;87;71.428571429;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";I48;7;7;8.8571428571;0;88.285714286;90;42.857142857;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";Z92;7;7;8.4285714286;0;88.285714286;90;42.857142857;85.714285714;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";I10;7;7;6.5714285714;0;84.285714286;89;42.857142857;85.714285714;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";E43;6;6;8.3333333333;0;84.5;86.5;16.666666667;83.333333333;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";Z75;5;5;7;0;73.2;84;20;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";I50;5;5;9.8;0;88.6;90;20;80;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";R05;4;4;6.25;0;73;82;50;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";E87;4;4;9.25;0;83.75;87.5;25;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";I25;4;4;8;0;89.25;89.5;50;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";N18;4;4;9;0;89;90;25;75;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";Z96;4;4;9.25;0;83.5;87;25;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";J44;3;3;7.6666666667;0;83;89;33.333333333;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";R41;3;3;8.3333333333;0;85;84;66.666666667;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";R50;3;3;6.6666666667;0;69;89;100;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";G47;2;2;5.5;0;86.5;86.5;50;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";Z86;2;2;8;0;90;90;50;50;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";F17;2;2;4.5;0;63;63;50;100;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";Z29;67;67;9.4029850746;7.4626865672;75.944592108;80;52.23880597;88.059701493;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";J12;41;41;11.097560976;2.4390243902;82.024390244;85;58.536585366;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";I10;34;34;12.794117647;0;81.352941176;83;50;88.235294118;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";J96;23;23;11.826086957;21.739130435;80.608695652;86;47.826086957;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";E87;23;23;13.47826087;4.347826087;81.304347826;86;56.52173913;95.652173913;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";J44;14;14;12.785714286;7.1428571429;74.357142857;73;50;92.857142857;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";Y84;12;12;12.916666667;0;79.166666667;80.5;58.333333333;83.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";T80;12;12;12.916666667;0;79.166666667;80.5;58.333333333;83.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";E78;11;11;12.909090909;0;80.181818182;78;63.636363636;90.909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";J98;11;11;10.909090909;9.0909090909;79.090909091;85;36.363636364;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";E11;11;11;9.7272727273;0;75.090909091;74;90.909090909;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";E55;11;11;13.727272727;0;71.636363636;76;63.636363636;81.818181818;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";L89;10;10;18.9;10;85.8;87.5;50;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";E43;9;9;18;22.222222222;77.777777778;83;55.555555556;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";I48;8;8;13.625;12.5;84;84.5;37.5;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";I51;8;8;19.75;0;83.375;86;62.5;87.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";W19;8;8;8.75;0;88.125;89;25;87.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";Z95;8;8;12;0;85.625;89;37.5;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";B96;8;8;17.125;12.5;85.375;89;12.5;62.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";R39;8;8;17.875;0;82.25;82.5;50;87.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";Z29;23;23;2.5217391304;0;74.956521739;80;47.826086957;78.260869565;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";J12;13;13;3.3846153846;0;76.076923077;83;53.846153846;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";I10;6;6;8.8333333333;0;81.333333333;85;50;83.333333333;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";I48;5;5;6.2;0;88;88;40;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";J18;4;4;5.25;0;81.25;80.5;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";Z95;4;4;5.75;0;90;88.5;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";J96;2;2;11.5;0;73.5;73.5;100;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";J62;2;2;10;0;82.5;82.5;100;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";Z60;2;2;1;0;94;94;0;50;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";J44;2;2;4;0;73.5;73.5;100;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";S06;2;2;4;0;92;92;50;50;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";I51;2;2;1;0;75.5;75.5;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";I26;2;2;12.5;0;69.5;69.5;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";R39;2;2;6;0;83.5;83.5;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";W01;2;2;1;0;94;94;0;50;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";E55;2;2;5.5;0;82;82;100;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";I25;2;2;9;0;88.5;88.5;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";R41;2;2;6;0;90.5;90.5;0;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";G47;2;2;6.5;0;80;80;50;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:55";="620003376";I80;2;2;8;0;72.5;72.5;0;100;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Z29;96;96;9.9583333333;3.125;68.612585616;78;56.25;63.541666667;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I10;59;59;12.677966102;3.3898305085;80.474576271;84;55.93220339;74.576271186;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";J96;44;44;13.295454545;6.8181818182;76.931818182;79;56.818181818;90.909090909;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";J12;43;43;14.930232558;6.976744186;78.302325581;84;46.511627907;97.674418605;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";R50;36;36;10.527777778;0;61.277549467;77.5;72.222222222;50;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";E11;27;27;13.259259259;3.7037037037;79.777777778;82;62.962962963;74.074074074;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I48;27;27;15.296296296;0;85.555555556;88;40.740740741;70.37037037;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";R53;24;24;11.625;0;82.958333333;85.5;54.166666667;41.666666667;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";E87;23;23;13.652173913;4.347826087;76.913043478;80;65.217391304;69.565217391;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Z92;22;22;12.045454545;0;81.5;83.5;54.545454545;72.727272727;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";R05;22;22;9.4090909091;0;66.204607721;81.5;54.545454545;63.636363636;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Z60;21;21;18.761904762;9.5238095238;75.380952381;80;38.095238095;76.19047619;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";N18;19;19;16.157894737;0;84.526315789;86;52.631578947;73.684210526;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I50;18;18;19.888888889;5.5555555556;83.833333333;86.5;44.444444444;83.333333333;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";L89;17;17;18.294117647;5.8823529412;79.360032232;87;47.058823529;94.117647059;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";E78;17;17;12.058823529;0;79.647058824;80;58.823529412;64.705882353;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Z95;16;16;14.6875;0;81.5625;83;50;68.75;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Z71;16;16;21.6875;12.5;72.5;73.5;62.5;75;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";J44;16;16;11.1875;0;70.6875;70.5;68.75;81.25;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";F17;15;15;9.6;13.333333333;70.133333333;67;80;86.666666667;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I10;8;8;10.75;0;89;88.5;50;62.5;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";K59;6;6;14.666666667;0;90.166666667;90.5;50;83.333333333;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";F06;6;6;8.8333333333;0;88.666666667;88;66.666666667;50;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";Z02;6;6;15.833333333;0;87.833333333;88.5;66.666666667;50;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";Z75;6;6;13.5;0;86.333333333;89;83.333333333;50;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";R26;5;5;16.2;0;84.8;87;60;60;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";N18;5;5;9.6;0;89.4;89;80;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";E11;5;5;10.8;0;87.6;85;80;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";E78;5;5;6.8;0;84;85;60;60;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";E43;5;5;18;0;89.2;89;80;80;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I48;4;4;15;0;88.25;90.5;75;75;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";Z92;4;4;14.75;0;85.25;86;50;75;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I95;3;3;16.333333333;0;88;88;66.666666667;33.333333333;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";N40;3;3;18;0;87;89;100;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";Z99;3;3;14.333333333;0;84;90;100;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";J44;2;2;15.5;0;94;94;50;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";E03;2;2;13;0;89;89;100;50;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";N10;2;2;11.5;0;86.5;86.5;0;50;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I87;2;2;16;0;84.5;84.5;50;100;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I25;2;2;19.5;0;84;84;100;50;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";I10;9;9;13.222222222;0;83.777777778;87;22.222222222;66.666666667;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";I50;4;4;6.75;0;85.25;89.5;25;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";K59;3;3;6.3333333333;0;77.333333333;74;33.333333333;100;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";N39;3;3;16;0;89.666666667;90;0;66.666666667;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:33";="600100572";R29;2;2;18;0;93.5;93.5;0;0;2023.7;X600100572;28AUG23;12:51:09
