"champ";"statut";"annee";"periode";"date du resultat";"ipe";code_aff;mnt_tot;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9291536;113.57;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9299101;14.6;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9301306;9.8;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9301967;0.75;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9301973;12.99;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9304894;37.57;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9309489;4.29;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9313700;1.14;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9318933;0;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9318956;92.61;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9322219;6.54;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9324299;903.39;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9326134;46.96;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9327205;3.13;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9337209;4.28;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9337215;51.04;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9337221;35.72;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9345290;21.44;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9346585;10.71;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9348294;2.86;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9353289;80.56;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9354596;2.99;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9355360;22.96;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9364063;104.53;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9364092;26.69;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9364117;375.73;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9364146;278.08;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9367096;7.98;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9372051;9.38;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9375397;33.3;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9380441;358.02;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9384172;68.75;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9387377;1513.81;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9387383;0;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9387420;1623.51;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9388773;57.64;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9391261;5.36;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9394561;23.58;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9394897;0;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9395193;0;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9395661;4632.8;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9396436;21.45;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9397329;6.09;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9397967;1.21;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9397973;97.98;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9399446;24.35;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9402088;1695.04;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9405201;28.2;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9407016;7.01;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9407507;10.64;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9408091;1.68;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9408352;50.49;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9408777;14.7;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9410225;34.7;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9411319;3.37;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9411673;0.63;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9412431;2330.68;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9413784;126.68;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9413815;0;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9414105;19.95;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9414128;15.99;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9416759;0.67;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9417718;64.94;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9417931;0.2;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9418540;70.23;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9418557;148.09;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9420399;284.51;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9422369;23.03;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9423251;2.17;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9424747;12.39;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9424776;11.45;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9429360;84.65;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9431345;20.91;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9432764;19.31;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9434295;178.88;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9436029;19.44;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9436035;72.99;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9438005;33.56;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9438011;48.27;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9438554;91.93;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9438560;135.9;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9438577;18.53;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9439163;83.44;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9439269;43.94;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9439571;57.32;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9440723;6.43;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9441208;44.68;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9441266;11;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9441272;0.47;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9442679;4.6;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9443905;1.93;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9443911;170.94;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9443934;52.07;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9445169;121.71;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9445554;7.65;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9445689;27.78;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9450124;44.92;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9452324;7.96;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9454027;4.14;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9454168;0.57;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9455937;90.54;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/08/31 12:29:05";="020004404";9456687;12.86;2023.7;X020004404;31AUG23;12:29:03
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9000023;1.51;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9000719;0.06;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9001635;0.02;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9001912;4.91;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9001913;22.12;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9001914;32.16;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9002032;0.21;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9002186;14.13;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9007794;8.42;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9009043;0.89;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9010313;3.27;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9010342;3.34;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9010359;3.95;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9010394;4.69;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9016830;22.33;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9022115;16.87;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9022316;1.07;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9024982;2.05;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9027650;2.01;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9032102;3.84;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9034762;1.91;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9035141;4.44;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9035862;2.61;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9036703;3.77;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9041503;1.91;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9043643;15.95;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9048669;20.4;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9053699;20.21;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9055178;62.7;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9058389;27.09;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9062942;9.62;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9063002;3.4;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9063580;3.06;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9064119;9.18;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9064125;22.85;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9067750;13.03;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9077493;190.88;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9080302;1.56;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9083714;27.06;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9083720;55;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9084168;1.96;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9084228;1;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9086463;1.5;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9086486;2.73;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9086799;3.04;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9087735;2.96;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9090884;11.52;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9090890;49.68;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9092251;22.16;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9093405;5.9;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9093411;9.09;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9094333;17.77;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9096585;1.23;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9097248;3.49;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9100111;11.16;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9100298;0.29;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9100648;1.24;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9102570;3.51;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9108302;6.81;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9108325;2.37;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9109632;4.35;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9113295;1.73;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9115710;5.81;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9120237;26.52;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9125536;0.91;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9126027;13.77;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9126932;14.04;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9128871;2.07;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9131146;0.79;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9131152;8;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9134601;12.82;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9136681;9.41;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9137284;86.16;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9144545;57.11;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9152131;2.68;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9152869;4.5;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9154265;16.26;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9155402;8.16;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9155508;4.1;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9157602;1.23;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9158091;1.7;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9164967;0.87;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9166943;16.46;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9171559;67.47;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9171565;97.61;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9171571;43.76;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9171660;1.29;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9172659;10.22;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9174486;2.93;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9178455;178.62;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9178461;1.41;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9181517;2.47;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9182379;2.95;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9183605;3.48;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9189499;2.45;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9195436;1.38;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9197116;4;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9198311;25.14;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9198707;2.8;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9199500;12.44;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9199612;12.3;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9201361;0.43;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9201705;22.46;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9202389;2.49;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9206128;4.94;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9206134;1.13;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9206157;13.43;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9206536;10.54;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9207056;3.72;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9212092;3.57;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9216581;2.18;2023.7;X590782215;05SEP23;17:29:16
"mco";"dgf";"2023";"7";"2023/09/05 17:29:18";="590782215";9220364;7.84;2023.7;X590782215;05SEP23;17:29:16
