"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;eff;nbj;nb0j;mnt_ghs_am;mnt_exinf_am;mnt_ghs50_am;mnt_exh_am;mnt_9615_am;mnt_rdth_am;mnt_rea_am;mnt_rep_am;mnt_si_am;mnt_sc_am;mnt_suppdia_am;mnt_nn1_am;mnt_nn2_am;mnt_nn3_am;mnt_caisson_am;mnt_ant_am;mnt_rap_am;mnt_fjs_ame;mnt_tjp20_ame;mnt_sdc_am;mnt_ctc_am;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M042;1139;1;5;0;2499.5171536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1069.03;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M052;1143;2;15;0;5492.5770088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;3242.57;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M053;1144;1;7;0;3733.8557104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1496.642;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M061;1146;1;2;0;2062.6860104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;427.612;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M111;1171;1;0;1;747.1620496;0;0;0;0;0;0;0;0;286.5960912;0;0;0;0;0;0;0;0;355.308;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M181;1205;1;4;0;2077.4551824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;883.608;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M182;1206;1;7;0;2191.8777504;0;0;0;0;0;0;0;0;2174.2613256;0;0;0;0;0;0;0;0;2601.728;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M183;1207;1;6;0;2713.3788128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1282.836;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M22Z;1223;1;0;1;576.2201136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201.75;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";04M253;1229;1;13;0;3765.1363224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2779.478;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05K062;1698;1;12;0;3894.4005672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2650.824;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05K10J;1706;2;0;2;2658.6448512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441.804;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05K14Z;1721;2;0;2;1463.2457424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489.948;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05M092;1754;1;10;0;3088.7197536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2209.02;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05M094;1756;1;49;0;6289.713144;0;0;2866.578;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10675.182;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05M151;1780;1;2;0;1334.9652016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;427.612;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";05M171;1790;1;3;0;1439.7572544;0;0;0;0;0;0;0;1074.7233264;0;0;0;0;0;0;0;0;20;201.186;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06C12J;1973;1;0;1;1414.886772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06C143;1980;1;5;0;4830.7598344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1385.52;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06K04J;2121;1;0;1;663.0254592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06M022;2125;1;6;0;2370.7121256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1325.412;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06M02T;2128;2;2;0;1090.9625032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;434.708;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06M033;2131;1;16;0;4214.8559232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3534.432;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06M074;2151;1;8;0;6539.3541232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1710.448;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06M113;2169;2;23;0;7345.6649664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;4917.538;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";06M193;2192;1;9;0;4523.9695248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1924.254;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08C321;2808;1;1;0;2703.0534072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;277.104;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08C35J;2825;1;0;1;2358.7647096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286.3;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08C37J;2835;1;0;1;1945.0393248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08C391;2841;1;2;0;1706.235336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;572.6;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08C441;2866;1;2;0;1214.18622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;572.6;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08C44J;2870;1;0;1;1214.18622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08M071;3050;1;2;0;1213.3192672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;554.208;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08M142;3069;1;5;0;3295.0091304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1835.52;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08M201;3085;1;1;0;936.5330832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;286.3;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08M36T;5551;1;0;1;310.472448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";08M36Z;3154;1;5;0;1467.1747584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1104.51;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";09C291;3631;1;1;0;1182.91446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;286.3;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";09C311;3651;1;1;0;1016.279448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;277.104;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";09M042;3526;1;4;0;2512.8222288;0;0;0;0;0;0;0;0;1242.4350432;0;0;0;0;0;0;0;20;1468.416;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";10C121;3750;1;1;0;2233.2607128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;286.3;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";10M07T;3925;1;0;1;663.7952256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";10M14T;3973;1;0;1;694.4656056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C071;4134;1;3;0;1379.7914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;831.312;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C08T;4143;1;0;1;1093.5012816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C111;4158;1;3;0;1748.7168192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;858.9;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C112;4159;1;4;0;2910.6792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;883.608;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C11J;4162;3;0;3;5130.5939904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;727.052;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C132;4169;1;7;0;3066.3724728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2004.1;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11C13J;4172;1;0;1;1543.2854112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11K023;4275;1;21;0;9284.414068;0;0;0;0;0;0;0;0;0;281.1810608;0;0;0;0;0;0;20;4489.926;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11M032;4289;1;6;0;2387.1498456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1325.412;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11M042;4294;1;5;0;2278.197812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1385.52;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11M043;4295;2;11;0;6361.6811632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1385.52;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";11M163;4333;1;24;0;5872.6120128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5301.648;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";12C08J;4540;2;0;2;1529.0928432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489.948;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";12C101;4545;1;2;0;1436.2638264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;572.6;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";13K04Z;5207;1;0;1;769.8546024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.974;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14C07A;5322;1;7;0;3351.7436096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1675.492;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14C08A;5326;11;51;0;29385.992294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;12540.888;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14C08C;5328;2;18;0;8107.6715864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;4403.76;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14C08D;5329;1;5;0;6559.1073288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1236.51;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14M03A;5477;2;6;0;1784.1421104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1479.812;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14M03B;5478;2;14;0;3780.4239504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3438.39;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14M03T;5401;2;0;2;432.0474288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476.352;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14M03T;5481;4;0;4;1717.3064016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937.396;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z10A;5483;1;2;0;1903.8808776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;494.604;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z13A;5490;5;23;0;11495.832161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;5584.648;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z13B;5491;2;12;0;5662.5780432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2967.624;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z14A;5495;22;96;0;42124.654534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;23423.152;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z14B;5496;1;4;0;2240.9343216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;989.208;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z14C;5497;1;4;0;2337.4667616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;957.424;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";14Z16Z;5502;4;20;0;4168.2830472;0;0;1758.755856;0;0;0;0;0;0;0;0;0;0;0;0;0;80;4914.256;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";15M05B;5904;2;18;0;2661.6590256;0;0;340.891932;0;0;0;0;0;0;0;1081.5321664;0;6153.680988;0;0;0;0;4531.734;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";15M06A;5907;1;5;0;1144.2096432;0;0;0;0;0;0;0;0;0;0;1465.202232;0;0;0;0;0;0;1000.8;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";15M06B;5908;1;10;0;1475.9802832;0;0;0;0;0;0;0;0;0;0;1081.5321664;0;0;0;0;0;0;776.336;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";16M14Z;6197;1;0;1;653.4514896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";18M021;5765;1;1;0;435.9099472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;213.806;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";18M12Z;6713;1;0;1;304.8675864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";19M024;7067;1;22;0;4529.754528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4859.844;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";19M07T;7078;1;0;1;585.3993288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";19M18T;7122;1;0;1;562.2662448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";21M16T;7613;1;0;1;584.7658752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286.3;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";22M022;7854;1;10;0;4029.7438656;0;0;0;0;0;0;0;0;2865.960912;0;0;0;0;0;0;0;0;3553.08;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";22M023;7855;1;9;0;5493.7405904;0;0;0;0;0;0;0;0;2579.3648208;0;0;0;0;0;0;0;20;3197.772;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";23M20T;7917;1;0;1;304.8675864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.446;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";28Z04Z;9605;289;289;0;85936.374835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48963.662;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";28Z07Z;9606;33;33;0;11513.640049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7164.75;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";28Z14Z;9613;6;6;0;3363.371224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1237.284;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:20";="600101984";28Z17Z;9616;28;28;0;8767.4389248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5966.182;0;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:50";="800000028";06M02T;2128;1;1;0;564.1184952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;206.932;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:50";="800000028";08M19T;3169;1;1;0;582.7485896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306.932;0;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";04M02T;1237;1;1;0;561.8653248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;209.072;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";04M201;5250;1;1;0;317.809284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;209.072;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";04M202;1215;2;14;0;6065.2620912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2927.008;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";06C221;2004;1;15;0;2997.8040856;0;0;929.126296;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3862.95;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";06K04J;2121;1;0;1;663.0254592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197.284;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";06M021;2124;1;2;0;1280.9233632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;418.144;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";08M151;3073;1;2;0;1053.7139808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;418.144;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";10M022;3912;1;4;0;2494.9492152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;836.288;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";13M04T;5688;1;1;0;369.7444608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;209.072;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";14C08A;5326;3;18;0;8111.8223784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;4213.044;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";14M03T;5401;2;0;2;432.0474288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450.84;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";14M03T;5481;2;0;2;887.9896896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394.568;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";14Z14A;5495;2;9;0;3935.911824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2106.522;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:47";="590783239";23M16Z;7986;1;2;0;2811.2430216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418.144;0;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:43";="590785374";23K02Z;7959;1;1;0;453.16456204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202.138;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:43";="590785374";28Z07Z;9606;1;1;0;327.21110939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185.58;0;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";01M251;290;1;4;0;1351.9262952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;809.928;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";01M383;342;1;25;0;2765.4499392;0;0;0;0;0;0;0;0;0;0;3223.4449104;6153.5126016;0;0;0;0;0;6498.38;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";02C05J;424;2;0;2;2346.664944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465.568;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";03K02J;819;1;0;1;1107.14058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232.784;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";03M03T;875;1;1;0;555.6654272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;190.278;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:00";="020000063";04M053;1144;1;11;0;3998.0464056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2227.302;0;0;2023.7;X020000063;01SEP23;16:55:02
