"champ";"statut";"annee";"periode";"date du resultat";"ipe";libel;dp;eff_sej;eff_mon;dep;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C13;5;14;37058.56;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C14;6;12;31434.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C50;6;12;30114.58;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C64;5;10;26140.42;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C02;3;6;15552.26;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C18;3;6;15552.26;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;D63;2;6;15882.24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C16;1;4;9928.2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C06;1;2;5294.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;C80;1;2;4964.1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;I82;1;2;5294.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KEYTRUDA;J91;1;2;4964.1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KYPROLIS;C90;353;1036;499258.76;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";KYPROLIS;C50;1;4;1927.64;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";LITAK;C91;1;7;2144.1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MABTHERA;C82;28;28;39362.96;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MABTHERA;C83;7;13;18275.66;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MOZOBIL;C90;7;10;49254.668;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MOZOBIL;Z52;1;2;9515.106;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C71;136;252;39900.48;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C22;32;129;20439.01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C34;73;123;19395.87;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C56;26;75;11747.75;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C45;23;63;9948.47;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C18;55;57;9011.93;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C53;11;23;3622.87;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C20;13;16;2513.84;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C54;5;15;2341.35;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C19;9;11;1741.59;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C50;1;2;328.58;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;C78;1;1;156.09;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;D63;1;1;156.09;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;G40;1;1;164.29;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MVASI;R57;1;1;156.09;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";MYOZYME;E74;14;126;61054.56;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCREVUS;G35;77;144;797605.2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCREVUS;D70;1;2;11077.85;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCREVUS;Z51;1;2;11077.85;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAGAM;D80;134;248;129718.05;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAGAM;A41;1;2;1123.1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAGAM;C90;1;2;1123.1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAGAM;D69;1;2;842.325;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;C78;1;14;1150.66;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;I61;2;13;1068.47;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;K56;2;11;904.09;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;K92;2;9;739.71;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;K65;2;8;657.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;K80;2;8;657.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;N30;1;6;493.14;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;I70;1;5;410.95;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;J81;1;5;410.95;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;R57;1;4;328.76;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;S82;1;4;328.76;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;N47;1;3;246.57;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;S42;1;3;246.57;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OCTAPLEX;K26;1;2;164.38;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ONPATTRO;E85;10;30;224837.589;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C64;67;101;249358.58;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C45;32;49;98006.42;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C34;36;38;94284.84;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C43;17;31;74435.38;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C15;18;18;44661.24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C32;16;16;39698.88;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C10;6;6;14887.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C12;6;6;14887.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C16;3;3;7443.54;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C69;3;3;7443.54;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;M46;1;2;4962.36;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C06;1;1;2481.18;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;C18;1;1;2481.18;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";OPDIVO;K91;1;1;2481.18;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ORENCIA;M06;5;15;3882.195;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PEMETREXED;C34;112;112;6746.768;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PEMETREXED;C45;16;16;963.824;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PEMETREXED;I82;1;1;60.239;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PEMETREXED;J91;1;1;60.239;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PERJETA;C50;118;124;326015.84;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PERJETA;J96;1;2;5258.32;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PERJETA;D63;1;1;2629.16;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PRIVIGEN;D80;23;36;25954.983;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PRIVIGEN;G61;5;18;16846.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PRIVIGEN;G70;6;18;16846.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";PRIVIGEN;J90;1;2;1684.65;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";REMSIMA;K50;39;142;8988.884;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";REMSIMA;K51;7;28;1772.456;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";REMSIMA;M45;6;25;1582.55;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";REMSIMA;M05;3;17;1076.134;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";REMSIMA;M35;5;15;949.53;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";REMSIMA;D86;1;5;316.51;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;C83;136;196;20485.92;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;G35;22;44;4598.88;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;C88;12;16;1672.32;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;C91;7;13;1358.76;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;C82;7;11;1149.72;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;M31;7;11;1149.72;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;M06;4;8;836.16;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;D89;5;7;731.64;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;M05;3;6;627.12;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;D59;4;5;522.6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;C85;2;4;418.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;K62;1;4;418.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;A41;1;3;313.56;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;C81;2;3;313.56;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;D61;2;2;209.04;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;E87;1;2;209.04;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;Z51;1;2;209.04;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;D69;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;G61;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;G62;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;I48;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;J90;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;J96;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;L95;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;N30;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;R04;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;R53;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";RIXATHON;R63;1;1;104.52;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ROACTEMRA;H30;5;9;3763.177;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";SARCLISA;C90;22;32;75374.4;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";SOLIRIS;D59;15;45;156262.05;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";STELARA;K50;1;3;6126.245;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TECENTRIQ;C34;70;70;242370.8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TECENTRIQ;C22;32;32;110798.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TECENTRIQ;C25;6;6;20774.64;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TECENTRIQ;C16;3;3;10387.32;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TECENTRIQ;C90;3;3;10387.32;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TEGELINE;G70;17;104;55031.899;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TEGELINE;G61;2;18;8704.025;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TEGELINE;D69;1;5;2807.75;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TEGELINE;G99;1;3;1684.65;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TEGELINE;M30;1;3;982.712;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TRAZIMERA;C50;144;161;16957.486;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TRAZIMERA;D63;1;1;105.326;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TRISENOX;C92;2;24;980.16;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TYSABRI;G35;307;551;417313.096;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TYSABRI;Z51;1;2;1353.692;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";TYSABRI;J18;1;1;1353.691;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ULTOMIRIS;D59;3;15;135715.641;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VECTIBIX;C18;22;39;32846.862;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VECTIBIX;C21;13;25;14482.192;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VECTIBIX;C20;11;14;13105.162;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VECTIBIX;C19;8;12;9531.636;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VECTIBIX;T81;1;3;916.893;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VORICONAZOLE;C92;2;104;653.016;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";VORICONAZOLE;G41;1;40;251.16;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";YERVOY;C64;10;17;49814.59;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";YERVOY;C43;3;12;35163.24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";YERVOY;C45;7;12;35163.24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";YERVOY;J91;1;1;2930.27;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;N18;47;101;8826.545;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;J15;1;21;2465.715;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;D70;1;18;2113.47;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;J69;1;6;704.49;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;I70;1;5;587.075;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;H92;1;1;117.415;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:33";="020000063";ZAVICEFTA;N41;1;1;117.415;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";AMBISOME;C74;1;19;2330.92;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";AMBISOME;C38;1;8;981.44;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";BAVENCIO;C67;84;336;223446.048;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";BAVENCIO;C65;29;116;77142.088;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";BAVENCIO;C66;17;68;45221.224;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";BAVENCIO;C80;13;52;34580.936;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";BAVENCIO;C61;9;36;23940.648;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";BAVENCIO;C44;5;20;13300.36;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CABAZITAXEL;C61;27;27.609;14094.388;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CABAZITAXEL;M49;1;1;510.5;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CAELYX;C56;4;13.004;4174.154;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CAELYX;K56;1;4.01;1287.17;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CASPOFUNGINE;C18;1;13;368.74;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CASPOFUNGINE;N17;1;7;203.19;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CASPOFUNGINE;C53;1;6;175.62;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CASPOFUNGINE;C16;1;4;120.48;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CASPOFUNGINE;C50;1;3;82.71;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CASPOFUNGINE;C91;1;2;55.14;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CLAIRYG;D69;1;2;1684.65;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CLOTTAFACT;C56;1;4;2769.04;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CLOTTAFACT;C78;2;4;2769.04;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CLOTTAFACT;C53;1;2;1384.52;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";CLOTTAFACT;D48;1;2;1384.52;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";ERBITUX;C20;75;119.857;96793.398;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";ERBITUX;C12;76;88.569;71526.022;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:04";="590000188";ERBITUX;C01;71;72.55;58589.495;2023.7;X590000188;01SEP23;18:26:37
