"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo_;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M04;09M04T;3529;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M05;09M05T;3534;Plein;2;22.222222222;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M05;09M05T;5572;UHCD;7;77.777777778;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M07;09M07T;9999;Erreur;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M08;09M08T;3549;Plein;1;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M08;09M08T;5575;UHCD;1;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M10;09M10T;3567;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";09M13;09M13Z;3564;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M02;10M02T;3915;Plein;5;83.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M02;10M02T;3983;Intermédiaire;1;16.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M03;10M03T;3920;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M07;10M07T;3925;Plein;5;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M08;10M08T;3930;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M09;10M09T;3935;Plein;4;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M12;10M12T;3949;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M13;10M13T;3982;Plein;35;77.777777778;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M13;10M13T;3991;Intermédiaire;10;22.222222222;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M14;10M14T;3973;Plein;6;85.714285714;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M14;10M14T;5603;UHCD;1;14.285714286;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M15;10M15T;3956;Plein;10;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M16;10M16T;5605;UHCD;11;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M18;10M18T;3971;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";10M20;10M201;3978;Plein;10;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M02;11M02T;5628;UHCD;63;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M04;11M04T;5630;UHCD;16;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M06;11M06T;4302;Plein;4;57.142857143;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M06;11M06T;5631;UHCD;3;42.857142857;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M07;11M07T;4307;Plein;1;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M07;11M07T;5632;UHCD;1;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M08;11M08T;4312;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M12;11M12T;4343;Plein;3;11.111111111;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M12;11M12T;5636;UHCD;24;88.888888889;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M15;11M15T;4330;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M16;11M16T;4335;Plein;1;25;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M16;11M16T;5638;UHCD;3;75;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M18;11M18Z;4340;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";11M19;11M19T;4344;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M03;12M03T;4764;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M04;12M04T;4785;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M05;12M05T;4786;Plein;3;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M05;12M05T;5659;UHCD;3;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M06;12M06T;5660;UHCD;7;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M07;12M07T;5661;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";12M08;12M08Z;4783;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M04;13M04T;5219;Plein;11;91.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M04;13M04T;5688;UHCD;1;8.3333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M05;13M051;5220;Plein;6;85.714285714;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M05;13M051;5689;UHCD;1;14.285714286;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M06;13M06T;5238;Plein;1;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M06;13M06T;9999;Erreur;1;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M07;13M071;5228;Plein;3;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";13M09;13M09Z;5236;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";14M02;14M02T;5460;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";14M03;14M03T;5481;Plein;5;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";14Z04;14Z04T;5402;Intermédiaire;2;4.7619047619;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";14Z04;14Z04T;5469;Plein;40;95.238095238;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";14Z15;14Z15Z;5500;Plein;15;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";14Z16;14Z16T;5501;Plein;9;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M06;16M06T;6163;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M10;16M10T;5739;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M11;16M11T;5740;UHCD;4;10.810810811;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M11;16M11T;6186;Plein;33;89.189189189;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M13;16M13T;6196;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M16;16M16T;6203;Plein;3;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";16M18;16M181;6210;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";17M06;17M06T;6491;Plein;3;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";17M16;17M16T;6535;Plein;8;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M02;18M021;6763;Plein;20;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M03;18M03T;5766;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M04;18M04T;5767;UHCD;2;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M04;18M04T;6776;Plein;2;50;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M06;18M061;6777;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M10;18M10T;6794;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M12;18M12Z;6799;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";18M15;18M151;6805;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M02;19M02T;5778;UHCD;14;93.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M02;19M02T;7068;Plein;1;6.6666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M07;19M07T;5780;UHCD;4;57.142857143;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M07;19M07T;7078;Plein;3;42.857142857;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M10;19M10T;7083;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M11;19M11T;5782;UHCD;42;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M13;19M13T;5784;UHCD;10;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M14;19M14T;5785;UHCD;4;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M15;19M15T;5786;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M16;19M16T;5787;UHCD;33;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M17;19M171;7114;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M18;19M18T;7140;Intermédiaire;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M19;19M19T;5790;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M20;19M20T;7132;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M21;19M21Z;7133;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M22;19M22T;5793;UHCD;39;88.636363636;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";19M22;19M22T;7135;Plein;5;11.363636364;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";20Z05;20Z051;5797;UHCD;40;88.888888889;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";20Z05;20Z051;7272;Plein;5;11.111111111;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M02;21M02T;7614;Plein;8;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M05;21M05T;5847;UHCD;4;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M07;21M07T;5849;UHCD;4;80;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M07;21M07T;7615;Plein;1;20;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M10;21M10T;5850;UHCD;52;88.13559322;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M10;21M10T;7616;Plein;7;11.86440678;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M11;21M11T;7617;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M12;21M121;5852;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M13;21M131;7596;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M14;21M14T;5854;UHCD;3;42.857142857;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";21M14;21M14T;7618;Plein;4;57.142857143;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";22M02;22M02T;5860;UHCD;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M06;23M06T;5867;UHCD;1;0.3649635036;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M06;23M06T;7907;Intermédiaire;7;2.5547445255;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M06;23M06T;7967;Plein;266;97.080291971;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M09;23M091;7970;Plein;7;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M11;23M11T;7995;Plein;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M14;23M14Z;7984;Plein;1;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M15;23M15Z;7985;Plein;8;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M16;23M16T;5875;UHCD;2;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M19;23M19Z;7988;Plein;3;100;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M20;23M20T;5877;UHCD;43;30.714285714;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M20;23M20T;7917;Intermédiaire;8;5.7142857143;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M20;23M20T;7989;Plein;89;63.571428571;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M21;23M21T;7918;Intermédiaire;3;30;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";23M21;23M21T;7997;Plein;7;70;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";26M02;26M021;5885;UHCD;2;66.666666667;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:50:31";="020000261";26M02;26M021;8852;Plein;1;33.333333333;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M05;01M05T;212;Plein;1;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M07;01M07T;217;Plein;10;90.909090909;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M07;01M07T;5007;Intermédiaire;1;9.0909090909;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M08;01M08T;222;Plein;30;85.714285714;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M08;01M08T;5008;Intermédiaire;4;11.428571429;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M08;01M08T;5091;UHCD;1;2.8571428571;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M10;01M10T;232;Plein;10;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M11;01M11T;237;Plein;7;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M11;01M11T;5094;UHCD;7;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M12;01M12T;242;Plein;7;70;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M12;01M12T;5012;Intermédiaire;1;10;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M12;01M12T;5095;UHCD;2;20;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M13;01M131;243;Plein;8;80;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M13;01M131;5096;UHCD;2;20;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M15;01M15T;334;Plein;2;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M15;01M15T;5097;UHCD;4;66.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M16;01M16T;335;Plein;22;91.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M16;01M16T;5098;UHCD;2;8.3333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M17;01M17T;259;Plein;45;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M18;01M18T;336;Plein;1;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M18;01M18T;5100;UHCD;1;50;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M19;01M191;264;Plein;19;90.476190476;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M19;01M191;5101;UHCD;2;9.5238095238;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M20;01M201;268;Plein;156;53.608247423;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M20;01M201;5102;UHCD;135;46.391752577;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M21;01M21T;337;Plein;176;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M22;01M22T;280;Plein;1;2.6315789474;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M22;01M22T;5104;UHCD;37;97.368421053;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M23;01M231;281;Plein;18;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M24;01M24T;289;Plein;30;93.75;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M24;01M24T;5106;UHCD;2;6.25;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M25;01M25T;294;Plein;71;68.269230769;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M25;01M25T;5107;UHCD;33;31.730769231;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M26;01M26T;299;Plein;2;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M27;01M27T;304;Plein;3;75;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M27;01M27T;5109;UHCD;1;25;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M28;01M28T;309;Plein;1;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M30;01M30T;318;Plein;22;88;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M30;01M30T;5112;UHCD;3;12;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M31;01M31T;323;Plein;6;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M32;01M32Z;324;Plein;41;78.846153846;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M32;01M32Z;358;Intermédiaire;11;21.153846154;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M34;01M34T;338;Plein;24;92.307692308;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M34;01M34T;5116;UHCD;2;7.6923076923;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M35;01M35T;339;Plein;16;41.025641026;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M35;01M35T;5117;UHCD;23;58.974358974;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";01M38;01M381;340;Plein;1;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M03;02M031;9999;Erreur;1;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M04;02M04T;5135;UHCD;2;66.666666667;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M04;02M04T;518;Plein;1;33.333333333;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M07;02M07T;528;Plein;15;100;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M08;02M08T;5138;UHCD;3;60;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M08;02M08T;533;Plein;2;40;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:25";="620100651";02M09;02M09Z;534;Plein;53;71.621621622;2023.7;X620100651;29AUG23;16:13:10
