"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;PU;nb;mnt_br;mnt_remb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;246.44;2;492.88;492.88;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;260.7;10;2607;2607;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;263.94;7;1847.58;1847.58;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;264.32;1;264.32;264.32;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;264.88;2;529.76;529.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;269.39;1;269.39;269.39;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;273.74;1;273.74;273.74;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;274.3;1;274.3;274.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;290.96;1;290.96;290.96;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;301;1;301;301;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;329.16;1;329.16;329.16;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;329.25;1;329.25;329.25;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;331.52;14;4641.28;4641.28;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;349.44;4;1397.76;1397.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;361.2;1;361.2;361.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;364.98;4;1459.92;1459.92;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;366.73;3;1100.19;1100.19;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;378.02;1;378.02;378.02;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;384.02;38;14592.76;14592.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;391.05;4;1564.2;1564.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;395.13;1;395.13;395.13;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;475.13;37;17579.81;17579.81;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;486.15;19;9236.85;9236.85;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;497.28;209;103931.52;103931.52;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;500.3;1;500.3;500.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;521.4;1;521.4;521.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;524.16;25;13104;13104;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;550.1;14;7701.4;7701.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;576.03;60;34561.8;34561.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;595.47;1;595.47;595.47;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;750.4;1;750.4;750.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;790.2;1;790.2;790.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;790.26;1;790.26;790.26;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;793.96;4;3175.84;3175.84;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;800.48;7;5603.36;5603.36;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;828.8;1;828.8;828.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;972.3;1;972.3;972.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;994.56;5;4972.8;4972.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;1053.68;1;1053.68;1053.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;1190.94;4;4763.76;4763.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;1317.1;1;1317.1;1317.1;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;1587.84;2;3175.68;3175.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;2107.36;1;2107.36;2107.36;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";ERI;3161.04;1;3161.04;3161.04;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";FPL;19.61;19;372.59;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";FPM;8.49;2;16.98;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";FPU;19.61;23616;463109.76;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";FPV;8.49;5419;46007.31;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";MAR;22;105;2310;2310;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";MIP;3.9;7;27.3;27.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";NUT;25.08;480;175.56;8727.84;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PA;150;24;3600;2745;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PA;236.5;2;473;473;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PA;279.5;1;279.5;279.5;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHD;1;80;2;80;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.01;30;0.01;22.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.02;5186;1.16;961.72;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.13;448;1.43;278.24;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.15;672;2.1;386.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.24;3290;14.88;1889.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.31;777;11.47;966.87;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.36;441;7.2;554.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.41;4880;95.53;6840.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.46;581;13.34;861.26;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.51;336;8.67;501.36;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.56;1821;56.56;2119.76;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.67;354;3.35;347.18;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.71;420;9.94;584.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;0.86;420;6.88;537.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1;50;1;72;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1.27;400;5.08;596;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1.31;1100;10.48;1617;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1.32;3;3.96;25.96;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1.42;1000;5.68;1508;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;2.37;240;9.48;590.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;3.57;500;17.85;1895;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;3.68;50;3.68;206;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;4.4;86;30.8;532.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;5.36;8988;846.88;51651.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;6.02;112;12.04;718.24;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;7.1;2340;142;17032;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;8.51;960;153.18;8565.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;19.64;150;98.2;3056;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;20.42;402;2817.96;10672.84;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;22.02;128;264.24;2950.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;26.32;3174;1000.16;84265.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;26.44;80;105.76;2203.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;27.71;21;27.71;581.91;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;44.04;1537;1805.64;68459.48;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;57.18;16;57.18;936.88;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;61.11;254;3911.04;16533.94;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;61.26;6;367.56;411.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;73.89;371;295.56;27501.19;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;76.04;780;988.52;59597.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;77.46;1;77.46;99.46;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;81.68;29;1796.96;2852.72;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;108.74;750;1739.84;81907;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;118.89;60;237.78;7177.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;122.21;267;8676.91;33532.07;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;137.27;3;411.81;477.81;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;138.84;73;10135.32;11741.32;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;151.98;23;1519.8;3715.54;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;165.4;4;165.4;683.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;179.03;56;179.03;10047.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;199.1;17;398.2;3384.7;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;200.55;28;200.55;5615.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;229.54;6;918.16;1443.24;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;244.43;393;25665.15;96786.99;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;280.78;62;3650.14;17562.36;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;301.59;448;2412.72;135288.32;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;305.53;15;2749.77;4736.95;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;330.8;24;992.4;8005.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;338.77;3;1016.31;1016.31;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;372.15;2114;37587.15;788617.1;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;383.9;67;24953.5;27151.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;398.19;11;796.38;4380.09;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;411.91;3;1235.73;1235.73;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;436.48;8;1745.92;3579.84;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;441.07;12;1323.21;5314.84;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;488.85;134;16132.05;66143.9;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;561.55;43;10107.9;24344.65;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;611.07;77;13443.54;47448.39;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;683.99;21;13679.8;14803.79;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;796.38;28;3185.52;22386.64;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;825.17;3;2475.51;2541.51;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;842.33;12;1684.66;10129.96;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;872.96;12;4364.8;10497.52;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;882.14;27;7057.12;23971.78;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;948.05;6;5688.3;5820.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1123.1;76;23585.1;85575.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1124.73;86;10122.57;96924.78;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1128.21;1;1128.21;1150.21;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1168.86;42;8182.02;49246.12;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1222.14;16;19554.24;19818.24;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1256.84;18;3770.52;22689.12;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1323.22;84;11908.98;111326.48;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;1745.91;4;1745.91;7005.64;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;2249.47;16;4498.94;36035.52;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;2362.49;28;16537.43;66237.72;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;2646.43;16;5292.86;42386.88;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;2789;88;41835;245762;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;4724.98;28;33074.86;132365.44;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;8268.72;48;57881.04;397052.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHH;11812.46;24;70874.76;283631.04;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHM;1502.88;8;12023.04;12023.04;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;0.36;800;2.88;359.1;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;0.61;540;3.66;439.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;0.74;769;25.16;1120.26;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;0.87;1720;13.05;1694.4;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.15;20;1.15;45;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.23;35;2.46;87.05;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.33;370;21.28;827.09;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.48;72;1.48;106.56;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.53;3;4.59;54.11;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.92;120;1.92;164.06;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.95;14;1.95;49.3;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;1.96;1790;54.88;3966.96;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;2.45;2180;39.2;5693;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;4.08;87;12.24;420.96;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;8.17;10;8.17;67.41;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;16.08;40;80.4;753.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;17.18;57;34.36;1023.26;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;19.76;660;256.88;8878.12;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;27.57;108;192.99;2979.12;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;28;288;56;8086;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;37.01;5;37.01;134.58;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;39.1;1201;821.1;47355.1;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;61.26;3;61.26;205.78;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;65.5;253;1113.5;15991.1;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;74.88;196;524.16;14830.48;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;111.95;48;223.9;5395.6;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;112.31;9;336.93;1076.79;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;122.68;76;858.76;9433.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;168.92;331;3378.4;54571.16;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;181.94;9;545.82;1703.46;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHS;273.06;28;3822.84;7953.68;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;0.5;3390;6;1695;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;0.56;180;2.8;100.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;1.32;1148;21.12;1515.36;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;37.78;10;302.24;377.8;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;79.38;21;1587.6;1666.98;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;177.65;8;1421.2;1421.2;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:14";="590782421";PHU;291.11;30;291.11;8733.3;2023.7;X590782421;28AUG23;12:51:57
