"champ";"statut";"annee";"periode";"date du resultat";"ipe";date_fin;finessg;um;typ_um;mode_hospit;dateeffet;nblits_g;nbsupth;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/28 15:45:03";="020004495";;020001087;0006;29;C;01/01/2017;1;212;2;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:03";="020004495";;020001087;0007;29;C;30/11/2021;4;848;2;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:03";="020004495";;020001087;0009;29;C;01/09/2015;1;212;2;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:03";="020004495";;020001087;0010;29;C;19/03/2020;10;2120;2;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:03";="020004495";;020001087;0011;29;C;02/08/2011;4;848;2;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:03";="020004495";;020001087;0012;29;C;01/01/2017;1;212;2;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:25:00";="020000055";;020000105;0002;27;C;01/09/2016;14;2968;2;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:00";="020000055";;020000105;0001;29;C;01/01/2012;1;212;2;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0009;07A;C;01/01/2010;2;424;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0004;19;C;01/01/2017;14;2968;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0001;29;C;01/08/2016;36;7632;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0002;29;P;01/01/2010;1;212;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0008;29;P;01/09/2014;3;636;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0006;43;P;01/01/2010;2;424;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0005;53;C;01/01/2010;8;1696;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0010;53;P;01/01/2016;6;1272;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0011;53;C;01/01/2010;8;1696;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0007;70;C;01/01/2010;5;1060;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:33";="590782652";;590000774;0003;71;C;01/01/2010;17;3604;2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:49:11";="590780052";;590000014;0001;19;C;01/01/2007;12;2544;2;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:11";="590780052";;590047718;0002;19;P;01/01/2010;10;2120;2;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:11";="590780052";;590000014;0003;29;C;01/01/2012;20;4240;2;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0001;07A;C;02/08/2011;8;1696;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0005;19;C;02/08/2016;6;1272;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0004;29;C;02/08/2016;28;5936;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0006;29;C;02/08/2016;2;424;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0008;29;P;02/08/2011;4;848;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0010;29;C;02/08/2016;0;0;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0011;29;P;02/08/2011;2;424;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0002;53;C;01/06/2016;0;0;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0003;53;C;01/06/2016;0;0;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0007;53;M;01/06/2016;0;0;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0012;53;M;01/06/2016;18;3816;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0013;53;P;02/08/2011;7;1484;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:12";="600100648";;600000186;0009;70;P;01/06/2012;0;0;2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0001;01A;C;17/01/2019;12;2544;1;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0004;28;P;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0007;28;P;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0016;28;C;01/01/2022;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0002;29;P;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0003;29;C;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0009;29;C;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0010;29;C;01/09/2014;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0011;29;P;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0013;29;C;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0006;53;C;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0008;53;C;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0014;53;C;01/01/2015;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0015;53;P;01/01/2015;10;2120;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0005;61;P;16/03/2020;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0012;61;P;16/03/2020;0;0;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:55";="620000026";;620000026;0017;61;C;22/09/2009;10;2120;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:40";="590065223";;590065223;0001;29;C;01/01/2022;1;212;2;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0002;03A;C;19/11/2008;10;2120;1;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0003;07A;C;01/10/2013;2;424;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0004;27;C;04/11/2019;30;6360;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0007;27;C;01/07/2016;30;6360;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";04/11/2019;620003350;0001;29;C;01/09/2014;30;;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0001;29;C;04/11/2019;10;2120;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0005;29;P;01/01/2005;10;2120;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";;620003350;0006;29;C;01/10/2013;5;1060;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";01/10/2014;620003350;0007;29;C;01/06/2014;20;;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:54";="620003350";01/07/2016;620003350;0007;29;C;01/10/2014;30;;2;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:46";="590000600";;590000600;0001;27;C;01/12/2019;9;1908;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:46";="590000600";;590000600;0003;27;C;30/12/2014;29;6148;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:46";="590000600";;590000600;0002;29;C;30/12/2014;19;4028;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:46";="590000600";;590000600;0004;29;P;01/02/2019;1;212;2;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";01/01/2023;620025346;0006;02B;C;01/01/2021;9;9;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0006;03A;C;01/01/2023;9;1908;1;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0010;07A;C;07/09/2010;7;1484;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0008;27;C;01/11/2012;5;1060;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0002;29;C;01/12/2019;12;2544;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0007;29;C;01/04/2016;1;212;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0009;29;C;05/01/2007;30;6360;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0011;29;M;05/01/2007;5;1060;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0012;29;C;05/01/2007;25;5300;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0001;53;C;15/12/2006;30;6360;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0004;53;P;19/09/2007;27;5724;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0005;53;C;15/12/2006;30;6360;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:26";="620025346";;620025346;0003;73;C;15/12/2006;30;6360;2;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0001;07A;C;01/01/2013;2;424;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0003;08;C;01/01/2014;10;2120;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0007;27;M;01/01/2016;30;6360;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0002;29;M;01/01/2020;10;2120;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0004;29;M;01/01/2016;30;6360;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0005;29;M;01/01/2016;30;6360;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:58";="590001749";;590001749;0006;29;M;01/01/2014;30;6360;2;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:06";="590781670";;590000477;0002;27;C;01/01/2009;20;4240;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:06";="590781670";;590000477;0004;27;P;25/07/2011;3;636;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:06";="590781670";;590000477;0001;29;P;01/10/2021;6;1272;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:06";="590781670";;590000477;0003;29;C;01/01/1981;25;5300;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0043;01A;C;01/01/2021;8;1696;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0005;02A;C;01/01/2021;6;1272;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0036;03A;C;01/01/2021;4;848;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0002;04;C;01/01/2021;8;1696;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0040;05;C;01/01/2021;4;848;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0038;18;C;01/01/2021;6;1272;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0010;07A;C;01/01/2021;4;848;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0039;08;C;01/01/1980;12;2544;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0003;17;C;01/01/2021;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0033;21;P;01/01/2021;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0001;28;C;01/01/2021;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0013;28;P;01/01/2021;2;424;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0009;29;C;15/12/2020;27;5724;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0011;29;C;15/12/2020;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0014;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0016;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0018;29;C;01/01/2021;2;424;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0022;29;C;01/01/2021;9;1908;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0023;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0026;29;C;15/12/2020;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0029;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0031;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0032;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0042;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0045;29;C;01/01/2021;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0046;29;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0048;29;C;01/01/2021;7;1484;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0054;29;C;01/01/2021;9;1908;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0056;29;C;01/01/2021;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0059;29;P;01/01/2021;8;1696;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0024;40;C;01/01/2021;8;1696;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0050;40;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0034;42;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0053;42;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0044;43;P;01/01/2021;16;3392;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0004;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0007;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0008;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0015;53;P;01/01/2021;14;2968;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0017;53;C;15/12/2020;15;3180;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0021;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0025;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0028;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0035;53;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0037;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0041;53;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0049;53;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0051;53;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0058;53;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0060;53;C;15/12/2020;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0061;53;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0027;61;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0006;71;C;01/01/2021;18;3816;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0057;71;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0012;73;C;01/01/2021;7;1484;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0019;73;C;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0020;73;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0030;73;C;01/01/2021;4;848;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0047;73;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0052;73;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:59";="020000261";;020000519;0055;73;P;01/01/2021;0;0;2;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0012;01A;C;01/07/2012;12;2544;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0008;02B;C;01/01/2019;6;1272;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0045;02B;C;03/09/2008;6;1272;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0044;03A;C;01/07/2013;6;1272;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0038;04;C;17/11/2008;6;1272;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0015;18;C;01/07/2007;6;1272;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0043;07A;C;01/01/2013;8;1696;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0048;08;C;01/03/2008;9;1908;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0059;17;C;01/01/2017;12;2544;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0002;21;P;15/03/2002;34;7208;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0052;27;M;01/01/2022;10;2120;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0022;28;M;01/01/2000;0;0;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0027;28;P;01/01/2002;6;1272;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0004;29;M;01/01/2000;0;0;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0005;29;P;01/06/2005;6;1272;2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:37";="620100651";;620000224;0006;29;M;01/01/2000;0;0;2;2023.7;X620100651;29AUG23;16:13:10
