"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;nb_cont;mnt_br_cont;mnt_am_cont;nb_rh;mnt_br_rh;mnt_am_rh;nb_re;mnt_br_re;mnt_am_re;nb_pl;mnt_br_pl;mnt_am_pl;nb_inter;mnt_br_inter;mnt_am_inter;nb_uhcd;mnt_br_uhcd;mnt_am_uhcd;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M15T;0;0;0;0;0;0;0;0;0;1;699.585354;555.75060522;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M17T;3;1977.487785;1817.832884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M20Z;1;787.242086;781.7313914;0;0;0;0;0;0;173;143099.95827;139441.84361;3;1067.706216;918.86796949;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M02T;12;8368.59121;6648.0088572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M05T;1;1488.345339;1477.9269216;0;0;0;0;0;0;1;1488.345339;1477.9269216;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M06T;1;751.063482;596.6448301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M08T;1;791.947299;629.12293433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M12T;2;1365.887093;1216.0585328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M16Z;0;0;0;0;0;0;0;0;0;7;6494.372849;6448.9122391;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M18T;3;2084.732653;1797.2289426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";07M07T;0;0;0;0;0;0;0;0;0;1;687.312346;682.50115958;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";07M08T;0;0;0;0;0;0;0;0;0;1;1084.027542;861.15147936;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";07M10T;1;971.579505;771.82275877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";07M13Z;0;0;0;0;0;0;0;0;0;5;4097.209194;4068.5287296;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";07M14T;1;493.460666;490.00644134;116;60418.411238;59589.610239;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";08M10T;4;3062.748156;3041.3089189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";08M14T;6;4446.352868;4415.2283979;0;0;0;0;0;0;1;757.748823;752.44458124;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";08M201;1;1093.309457;868.52503264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";08M221;1;904.495566;718.53127763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";08M35Z;0;0;0;0;0;0;0;0;0;35;25723.96752;23207.336038;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";09M02T;1;702.622223;697.70386744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";09M03T;2;1673.685295;1501.451175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";09M05T;0;0;0;1;656.662553;521.6527321;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";09M07T;1;619.140756;614.80677071;0;0;0;0;0;0;1;578.230724;574.18310893;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";09M13Z;0;0;0;0;0;0;0;0;0;2;1417.881383;1407.9562133;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";10M11T;0;0;0;0;0;0;0;0;0;1;756.856776;601.24702285;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";10M13T;0;0;0;0;0;0;0;0;0;34;24088.448058;23505.023547;2;762.168966;605.46702659;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";10M15T;1;693.621669;551.01305385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";10M16T;2;1275.596122;1266.6669491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";10M18T;1;774.868107;769.44403025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M02T;2;1560.479995;1239.645308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M03T;1;669.015204;531.46567806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M04T;1;689.522262;684.69560617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M111;1;1219.067421;968.42715924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M12T;1;796.678155;632.88112633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M18Z;0;0;0;0;0;0;0;0;0;18;12789.971527;12412.932076;1;381.084483;302.7335133;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M19T;3;1697.647177;1570.8481677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";12M05T;1;1451.671182;1153.207587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";12M06T;1;703.434186;558.80811736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";12M08Z;0;0;0;0;0;0;0;0;0;1;764.945337;759.59071964;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";13M04T;2;1716.879762;1363.8892829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";14M03T;12;6586.58145;6320.0319394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";14Z04T;16;8903.825754;7179.0374681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";14Z16T;10;4528.878342;4314.8799945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";16M13T;2;2118.982476;1683.3196789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";16M14Z;0;0;0;0;0;0;0;0;0;4;3213.283491;2866.351842;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";17M14Z;0;0;0;0;0;0;0;0;0;1;716.019617;711.00747968;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";18M11T;1;718.709238;570.94261867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";19M02T;1;601.169517;596.96133038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";19M07T;0;0;0;0;0;0;0;0;0;1;731.749161;581.3015335;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";19M20T;1;608.556468;483.43725818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";19M21Z;0;0;0;0;0;0;0;0;0;44;33014.994056;29197.28067;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";20Z051;1;683.538531;543.00300903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";21M02T;3;2220.114546;1763.6589953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";21M121;5;3413.619479;2711.7793141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";21M16T;1;682.656301;677.87770689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";22M02T;2;1392.445256;1106.1585114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";23M06T;6;3671.138527;3031.10157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";23M10T;5;2757.530135;2519.1692301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";23M15Z;3;1617.561855;1392.0737324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";23M19Z;0;0;0;0;0;0;0;0;0;10;7878.89387;7358.5086947;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";23M20T;8;6071.31989;5116.9654284;0;0;0;0;0;0;42;31988.207742;30254.574417;0;0;0;0;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";01M11T;3;2146.054714;1846.8946869;0;0;0;0;0;0;0;0;0;1;370.7623176;368.16698137;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";01M18T;1;916.95437385;910.53569323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";01M21T;135;60542.141691;52280.780636;1;458.31141119;364.08258505;0;0;0;5;2291.5570559;2002.4542178;31;8144.1817824;6834.9651536;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";03M11T;0;0;0;0;0;0;0;0;0;1;925.54545777;895.06663957;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";04M08T;0;0;0;0;0;0;0;0;0;1;702.50976574;697.59219738;1;370.7623176;368.16698137;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";04M111;1;972.94756781;966.13693484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";05M08T;0;0;0;0;0;0;0;0;0;0;0;0;2;614.6118826;610.30959942;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";05M09T;0;0;0;0;0;0;0;0;0;1;807.49237479;801.83992817;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";05M12T;0;0;0;0;0;0;0;0;0;0;0;0;1;397.45231286;394.67014667;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";05M13T;0;0;0;0;0;0;0;0;0;1;653.81042289;649.23374993;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";05M17T;12;7533.9057295;6860.4153838;0;0;0;0;0;0;1;641.30832479;636.81916651;2;634.62853763;567.16752408;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";06M05T;0;0;0;0;0;0;0;0;0;1;1356.6915663;1347.1947254;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";06M09T;2;1490.7657229;1327.476333;0;0;0;0;0;0;1;769.65775337;611.41611928;2;634.62853763;504.14891029;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";06M12T;0;0;0;0;0;0;0;0;0;0;0;0;1;297.29761378;236.17322439;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";06M17T;1;589.66430611;585.53665597;0;0;0;0;0;0;0;0;0;1;297.29761378;295.21653049;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";07M14T;1;481.63777128;382.61304551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M07T;1;682.72300517;677.94394413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M10T;4;2885.8058383;2579.0446777;2;1489.8948333;1183.5724556;0;0;0;3;2187.8503358;1876.6422695;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M15T;0;0;0;0;0;0;0;0;0;0;0;0;1;370.7623176;294.5335851;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M18T;1;1157.0858312;919.18898427;0;0;0;0;0;0;1;1234.9902547;981.07625834;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M25T;9;8199.0008405;7965.9394419;0;0;0;0;0;0;18;16338.452294;15345.741165;2;949.4562628;851.59961257;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M261;1;1546.1513181;1535.3282589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M29T;2;1331.6040261;1057.8262383;0;0;0;0;0;0;0;0;0;1;370.7623176;294.5335851;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M35Z;1;727.4239458;577.86558255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";08M36T;10;6968.6640833;5535.9067478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";09M03T;2;1630.8788829;1595.4627307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";10M02T;0;0;0;0;0;0;0;0;0;2;1240.6555845;1231.9709954;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";10M13T;1;663.87671291;527.38366073;0;0;0;0;0;0;26;17886.560322;14472.77535;6;2177.799197;1803.6770784;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";10M18T;0;0;0;0;0;0;0;0;0;0;0;0;1;370.7623176;368.16698137;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";11M02T;1;785.04564262;779.55032312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";11M07T;0;0;0;0;0;0;0;0;0;0;0;0;1;424.21036638;336.99271505;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";11M16T;2;1519.0323574;1460.3991309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";11M19T;0;0;0;0;0;0;0;0;0;0;0;0;1;297.29761378;295.21653049;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";12M04T;0;0;0;0;0;0;0;0;0;1;735.93375782;584.62577722;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";16M11T;14;13444.197956;12587.226367;3;2880.8995621;2670.0177141;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";21M07T;0;0;0;0;0;0;0;0;0;1;731.70200678;726.58009273;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";23M08J;4;2745.3900576;2726.1723272;0;0;0;0;0;0;10;7087.0103873;7037.4013146;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";23M14Z;1;504.154987;500.62590209;33;17044.434322;16925.123281;0;0;0;1;504.154987;500.62590209;0;0;0;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";23M20T;3;2233.5257955;2217.891115;0;0;0;0;0;0;21;15399.862738;14257.047845;39;14459.730386;12517.677367;0;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M08T;0;0;0;0;0;0;0;0;0;0;0;0;1;355.902072;282.728606;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M10T;0;0;0;0;0;0;0;0;0;1;961.30593;763.66143079;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M11T;0;0;0;0;0;0;0;0;0;1;735.267234;730.12036336;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M12T;2;1656.974991;1475.2164588;0;0;0;0;0;0;0;0;0;1;436.020546;432.96840218;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M201;3;2571.597747;2196.1529614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M21T;0;0;0;22;10052.263534;8703.0438322;0;0;0;3;1382.083135;1097.9268424;1;270.029643;268.1394355;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M22T;1;937.160523;744.48031947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M231;1;1424.248254;1131.422813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M24T;1;1221.162228;970.09127392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M28T;2;1345.347198;1335.9297676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M32Z;1;878.796594;872.64501784;0;0;0;0;0;0;4;3457.11534;3432.9155326;1;304.59546;302.46329178;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M35T;3;2134.951969;1975.4900924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M381;1;1193.418564;948.05170724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";02M07T;0;0;0;0;0;0;0;0;0;1;740.579424;735.39536803;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";02M10T;1;775.289073;615.88963959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";03M03T;3;2182.035076;1733.4086644;0;0;0;0;0;0;0;0;0;1;381.084483;302.7335133;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";03M15T;0;0;0;0;0;0;0;0;0;1;680.863974;540.87834095;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M02T;6;4602.250887;3656.0281046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M041;1;1499.982042;1191.5857342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M09T;0;0;0;0;0;0;0;0;0;0;0;0;1;503.836164;500.30931085;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M15T;1;811.301712;644.49808001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M18T;1;968.362122;961.58358715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M22Z;0;0;0;0;0;0;0;0;0;0;0;0;1;381.084483;378.41689162;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";04M271;1;1236.585474;1227.9293757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";05M07T;1;1298.78034;1289.6888776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X620101337;25AUG23;12:05:23
