"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;nbsej;valobr;valoam;nbseje;valobre;nbsejinc;valobrinc;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C492;23;163514.84028;155091.97574;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C493;6;52859.788964;51137.770441;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C494;1;11947.491574;11159.859133;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C502;1;7452.210753;7280.0452777;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C531;2;8017.710441;7673.5864679;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C532;1;5193.94336;5013.5857565;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C541;1;3067.318644;2841.8474135;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C542;3;17512.652086;16826.063521;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C571;1;2566.178667;2484.2154163;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C581;14;44889.308664;40601.417106;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C58J;1;3037.513641;2992.2510455;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C601;2;4127.325072;1695.3904821;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C60J;4;8536.709376;8404.9524104;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C611;2;13544.099946;13225.291246;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C612;13;147358.48529;142802.97589;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C613;43;635397.94089;611225.19047;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C614;20;497481.82296;446672.39016;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C621;3;6197.485819;5962.1034183;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C622;4;18407.820834;17730.966088;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C623;13;107765.25673;102204.80292;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C624;3;32946.82238;32188.194623;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08C62J;11;23210.239673;22457.912381;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08K02J;10;8711.637091;7807.0726605;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M041;1;2552.153492;2027.430734;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M042;5;21410.585372;19844.915477;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M043;3;15607.756541;15058.502245;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M04T;4;1539.672264;1223.1156465;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M052;1;4105.01988;3261.0277927;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M053;2;12503.612316;9932.8696238;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M05T;2;1527.334809;1346.4864846;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M06T;2;1693.040626;1433.4515115;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M073;2;9213.863256;8094.4295919;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M07T;1;352.848107;350.37817025;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M08T;1;1054.179048;982.79979466;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M091;1;1912.88955;1519.5994585;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M092;2;7099.605419;3565.396482;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M093;2;10295.310962;9743.2437853;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M101;3;3537.573898;3270.9388271;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M102;1;3285.836041;3142.8351887;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M103;6;33152.87664;31520.806504;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M104;2;17567.893434;13955.934544;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M10T;1;412.24599;409.36026807;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M141;1;407.976192;324.09628692;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M142;1;4118.761413;3949.9300831;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M143;3;20077.311852;19016.770669;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M151;5;3618.638078;3036.2305849;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M152;7;22170.104229;20685.915971;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M153;16;77196.583344;68471.342584;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M154;3;55439.22754;52246.708292;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M15T;1;333.53303;264.95863903;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M181;4;5077.491432;4225.6566432;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M182;2;7294.558986;7083.4970731;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M18T;1;1269.372858;1196.487248;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M191;2;4580.564097;3638.8001187;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M192;3;12428.093592;11377.314162;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M19T;5;3357.476232;2667.1791187;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M201;7;8039.950684;7347.1766913;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M211;9;4432.355187;3621.073068;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M213;1;4004.108316;3836.0795578;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M231;4;2815.801482;2427.129637;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M251;2;5589.105444;4874.9835353;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M252;3;13150.573082;11037.932057;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M253;3;21546.122364;20607.299507;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M25T;1;906.246591;835.90286486;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M261;11;12023.059426;10441.346033;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M262;5;17936.486323;15324.994096;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M263;20;107546.58286;96078.434539;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M271;3;6859.520694;5863.3035093;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M281;1;2186.768025;2171.4606488;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M282;1;3282.141603;3039.1666118;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M28T;8;3072.720639;2509.7183558;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M291;2;3635.39293;3201.2851439;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M293;4;18703.639656;17144.078469;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M29T;8;3768.355432;2226.6488459;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M303;1;4652.981022;4440.4101548;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M312;5;25303.113615;22435.912474;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M313;13;101772.79248;95726.627296;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M314;7;84217.144351;79523.258256;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M31T;1;409.279182;325.13138218;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M321;5;12809.845035;10176.140896;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M322;1;4051.106163;3922.7484199;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M323;4;26177.527865;25394.28517;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M324;5;43942.243303;42254.6476;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M331;2;1711.547526;1529.610024;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M35Z;33;13808.188928;11713.554151;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M36T;2;1108.904628;1101.1422956;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M36Z;8;13851.68577;12593.423051;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M371;2;3113.195905;2731.7004299;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M372;2;5446.387243;4326.6100258;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M373;2;8734.763856;8153.620509;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M374;2;14800.66341;12787.35289;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";08M37T;13;6930.235099;5654.315036;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C08J;23;30413.277829;27549.641992;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C091;1;1541.256756;1224.374367;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C131;1;972.371322;925.56472275;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C13J;5;4861.85661;4417.5977246;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C192;1;4828.2686;4654.4707198;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C194;1;12359.271093;12132.756195;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C201;3;7610.304694;7437.0325611;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C202;1;4472.212485;4300.9069976;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C22J;2;3254.26764;3183.4877665;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C25J;4;5187.066958;5102.7574893;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C26J;11;12903.533015;12396.898245;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C271;1;2338.075233;1857.3669651;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C274;3;50102.881109;47572.160941;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C291;9;12916.946903;10261.22262;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C292;4;17680.215754;16073.878283;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C293;1;7098.609336;6508.9190706;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C294;3;32782.549016;31293.071173;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C29J;24;34998.882835;26041.161436;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C30J;1;1591.75263;1556.6103616;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C313;1;5586.142557;5267.0395591;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C31J;4;5440.925412;5060.6969874;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C32J;2;2762.059105;2694.7246913;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C333;2;17322.981429;16481.720559;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09C334;4;67255.071471;59805.94097;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09K02J;5;4297.311135;3877.8515605;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M021;2;2142.696894;1702.1584126;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M02T;5;1971.760777;1566.3667612;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M031;41;22852.511342;19917.489029;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M032;4;11865.187308;10793.024447;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M033;6;25959.589017;23769.040804;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M03T;28;12892.657052;10612.076826;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M041;1;2030.108535;1612.7182202;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M04T;1;812.634771;645.55706208;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M051;7;12496.693743;10148.318171;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M052;8;25882.006315;22241.471809;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M053;37;179969.79816;166983.88298;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M054;9;69784.625355;65065.472998;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M05T;9;5000.652829;3802.8888511;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M061;2;1879.71342;1786.5554261;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M062;1;4209.128781;3979.6648795;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M063;10;65866.55163;60939.874166;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M064;5;42636.687945;38958.723693;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M071;5;3446.388504;2764.0133315;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M073;2;9008.156656;7841.1542307;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M07T;2;952.48569;756.65463214;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M082;1;3848.210574;3057.01848;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M083;3;15874.873304;14149.16306;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M08T;1;700.066458;556.13279424;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M09T;4;3770.901162;2995.6038831;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M102;1;4991.490513;4796.5500794;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M12Z;22;8400.973683;7408.2952173;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";09M14Z;3;3171.983428;2995.2758071;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10C051;1;3344.181792;3236.7725195;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10C071;1;2241.333237;1780.5151235;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10C111;1;4277.535756;4163.5930057;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10C121;4;10797.38148;10325.79981;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10C122;1;3401.305957;0;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10C123;1;13766.239695;13465.876017;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M021;6;11810.896602;10794.889944;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M022;6;18747.750394;13961.846634;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M023;5;23580.61095;21002.302939;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M024;1;7341.922107;7170.5286523;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M031;5;10747.774488;9517.3878214;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M032;1;3636.133917;3450.6809796;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M071;1;1985.005035;1911.1099998;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M072;3;10735.545093;9775.4060671;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M073;1;5156.074194;4939.9816746;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M081;4;12343.394661;8974.1879867;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M082;6;22304.346236;16985.979421;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M083;4;19467.592855;18671.319705;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M084;1;8807.069778;8505.4202896;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M08T;1;393.893877;312.90929589;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M11T;1;407.495088;404.64262238;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:02:08";="590781902";10M121;3;6020.294904;5121.0657944;0;0;0;0;2023.7;X590781902;07SEP23;20:00:41
