"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;COUNT;PERCENT;pcum;scum;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";11M042;4294;1;0.0288850376;99.7689197;3454;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";12M09Z;9999;1;0.0288850376;99.797804737;3455;1;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";13C12J;4968;1;0.0288850376;99.826689775;3456;1;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";13K02Z;5205;1;0.0288850376;99.855574812;3457;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";13K04Z;5207;1;0.0288850376;99.88445985;3458;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";19M22T;7135;1;0.0288850376;99.913344887;3459;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";21M02T;7614;1;0.0288850376;99.942229925;3460;1;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";21M10T;7616;1;0.0288850376;99.971114962;3461;1;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:22";="620003376";90Z02Z;9999;1;0.0288850376;100;3462;1;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";90Z00Z;9999;352;34.042553191;34.042553191;352;352;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14Z08Z;9999;269;26.015473888;60.058027079;621;199;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";20Z051;5797;27;2.6112185687;62.669245648;648;23;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";09Z02A;9999;16;1.5473887814;64.216634429;664;13;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";15Z10E;9999;12;1.1605415861;65.377176015;676;10;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";19M22T;5793;11;1.0638297872;66.441005803;687;9;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";09M031;5570;8;0.7736943907;67.214700193;695;7;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";28Z07Z;9606;8;0.7736943907;67.988394584;703;6;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";13M081;9999;7;0.6769825919;69.342359768;717;7;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14M03T;5401;7;0.6769825919;68.665377176;710;6;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";21M14T;5854;7;0.6769825919;70.01934236;724;4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M33T;9999;6;0.580270793;71.179883946;736;6;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";09M03T;5570;6;0.580270793;70.599613153;730;6;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M25T;5255;5;0.4835589942;72.630560928;751;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M09T;9999;5;0.4835589942;71.66344294;741;5;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M37T;9999;5;0.4835589942;72.147001934;746;5;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";13M04T;9999;5;0.4835589942;73.114119923;756;4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";19M02T;5778;5;0.4835589942;73.597678917;761;4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M221;5104;4;0.3868471954;74.371373308;769;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M13T;5336;4;0.3868471954;74.758220503;773;3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C14J;2768;4;0.3868471954;75.145067698;777;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M29T;5544;4;0.3868471954;75.531914894;781;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14M03A;5477;4;0.3868471954;75.918762089;785;4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14M03T;9999;4;0.3868471954;73.984526112;765;4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14Z14A;5495;4;0.3868471954;76.305609284;789;4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";19M16T;5787;4;0.3868471954;76.69245648;793;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06K04J;2121;3;0.2901353965;76.982591876;796;3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M032;2130;3;0.2901353965;77.272727273;799;3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M12T;5381;3;0.2901353965;77.562862669;802;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M14T;9999;3;0.2901353965;77.852998066;805;3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C391;2841;3;0.2901353965;78.143133462;808;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14C05J;5312;3;0.2901353965;78.433268859;811;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";23K02Z;7959;3;0.2901353965;78.723404255;814;3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01C15J;83;2;0.1934235977;80.464216634;832;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M201;5102;2;0.1934235977;79.690522244;824;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M21T;9999;2;0.1934235977;80.657640232;834;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M24T;289;2;0.1934235977;80.85106383;836;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M302;315;2;0.1934235977;81.044487427;838;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M03T;5186;2;0.1934235977;81.237911025;840;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M111;5194;2;0.1934235977;81.431334623;842;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M05T;5294;2;0.1934235977;81.624758221;844;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M092;1754;2;0.1934235977;81.818181818;846;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M15T;5338;2;0.1934235977;82.011605416;848;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M17T;9999;2;0.1934235977;82.205029014;850;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06K02Z;2119;2;0.1934235977;79.883945841;826;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M03T;5372;2;0.1934235977;82.398452611;852;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M091;2158;2;0.1934235977;82.591876209;854;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M09T;5378;2;0.1934235977;78.916827853;816;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M15T;9999;2;0.1934235977;82.785299807;856;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M19T;9999;2;0.1934235977;82.978723404;858;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M221;9999;2;0.1934235977;83.172147002;860;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M36Z;5551;2;0.1934235977;83.3655706;862;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M37T;5552;2;0.1934235977;79.110251451;818;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";09K02J;3514;2;0.1934235977;83.558994197;864;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";09M021;5569;2;0.1934235977;83.752417795;866;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";11M12T;5636;2;0.1934235977;83.945841393;868;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14Z04T;5469;2;0.1934235977;80.077369439;828;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14Z13A;5490;2;0.1934235977;84.13926499;870;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";14Z15Z;9999;2;0.1934235977;80.270793037;830;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";15M02Z;5900;2;0.1934235977;84.332688588;872;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";19M07T;5780;2;0.1934235977;84.526112186;874;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";23M20T;5877;2;0.1934235977;79.497098646;822;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";23M20T;9999;2;0.1934235977;79.303675048;820;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";90Z02Z;9999;2;0.1934235977;84.719535783;876;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01C064;37;1;0.0967117988;87.234042553;902;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M121;238;1;0.0967117988;87.330754352;903;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M122;239;1;0.0967117988;87.427466151;904;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M191;264;1;0.0967117988;85.686653772;886;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M191;5101;1;0.0967117988;85.783365571;887;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M192;265;1;0.0967117988;87.52417795;905;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M201;268;1;0.0967117988;85.299806576;882;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M242;286;1;0.0967117988;87.620889749;906;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M25T;5107;1;0.0967117988;85.976789168;889;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M25T;9999;1;0.0967117988;85.880077369;888;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";01M37E;5119;1;0.0967117988;87.717601547;907;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";02M08T;5138;1;0.0967117988;87.814313346;908;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03C24J;702;1;0.0967117988;87.911025145;909;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03K02J;819;1;0.0967117988;88.007736944;910;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M03T;875;1;0.0967117988;88.104448743;911;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M041;5169;1;0.0967117988;88.201160542;912;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M04T;5169;1;0.0967117988;88.29787234;913;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M05T;9999;1;0.0967117988;88.394584139;914;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M09T;5174;1;0.0967117988;88.491295938;915;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M11T;5176;1;0.0967117988;86.170212766;891;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";03M11T;9999;1;0.0967117988;86.073500967;890;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M051;1142;1;0.0967117988;88.588007737;916;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M05T;5188;1;0.0967117988;88.684719536;917;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M072;1152;1;0.0967117988;88.781431335;918;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M073;1153;1;0.0967117988;88.878143133;919;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M07T;5190;1;0.0967117988;88.974854932;920;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M102;1167;1;0.0967117988;89.071566731;921;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M103;1168;1;0.0967117988;89.16827853;922;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M104;1169;1;0.0967117988;89.264990329;923;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M123;1177;1;0.0967117988;89.361702128;924;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M133;1182;1;0.0967117988;89.458413926;925;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M181;1205;1;0.0967117988;89.555125725;926;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M18T;1240;1;0.0967117988;89.651837524;927;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M252;1228;1;0.0967117988;89.748549323;928;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M253;1229;1;0.0967117988;89.845261122;929;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";04M25T;1231;1;0.0967117988;85.106382979;880;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05C152;1485;1;0.0967117988;89.941972921;930;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05K14Z;1721;1;0.0967117988;90.03868472;931;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M04T;5293;1;0.0967117988;90.135396518;932;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M081;5297;1;0.0967117988;90.232108317;933;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M08T;1752;1;0.0967117988;90.328820116;934;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M16T;5339;1;0.0967117988;90.425531915;935;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";05M23Z;1807;1;0.0967117988;90.522243714;936;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06C081;1951;1;0.0967117988;90.618955513;937;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06C10J;1963;1;0.0967117988;90.715667311;938;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06C121;1969;1;0.0967117988;90.81237911;939;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06C12J;1973;1;0.0967117988;90.909090909;940;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06C19J;1995;1;0.0967117988;91.005802708;941;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06C221;2004;1;0.0967117988;91.102514507;942;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06K02Z;5366;1;0.0967117988;85.396518375;883;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M031;2129;1;0.0967117988;91.199226306;943;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M033;2131;1;0.0967117988;91.295938104;944;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M063;2145;1;0.0967117988;91.392649903;945;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M08T;2157;1;0.0967117988;91.489361702;946;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M101;2163;1;0.0967117988;91.586073501;947;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M122;2173;1;0.0967117988;91.6827853;948;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M18T;5387;1;0.0967117988;91.779497099;949;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";06M212;2203;1;0.0967117988;91.876208897;950;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07C141;2351;1;0.0967117988;91.972920696;951;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M021;2514;1;0.0967117988;92.069632495;952;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M02T;2518;1;0.0967117988;86.363636364;893;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M02T;9999;1;0.0967117988;86.266924565;892;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M041;2519;1;0.0967117988;92.166344294;953;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M073;2531;1;0.0967117988;92.263056093;954;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M102;2545;1;0.0967117988;92.359767892;955;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";07M14Z;2560;1;0.0967117988;92.456479691;956;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C241;2783;1;0.0967117988;92.553191489;957;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C321;2808;1;0.0967117988;92.649903288;958;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C351;2821;1;0.0967117988;92.746615087;959;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C381;2836;1;0.0967117988;92.843326886;960;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C443;2868;1;0.0967117988;92.940038685;961;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C44J;2870;1;0.0967117988;93.036750484;962;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C45J;2875;1;0.0967117988;93.133462282;963;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C491;2889;1;0.0967117988;93.230174081;964;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08C492;2890;1;0.0967117988;93.32688588;965;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08K02J;3028;1;0.0967117988;93.423597679;966;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M041;3037;1;0.0967117988;93.520309478;967;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M062;3047;1;0.0967117988;93.617021277;968;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M071;3050;1;0.0967117988;93.713733075;969;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M07T;5527;1;0.0967117988;86.557059961;895;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M07T;9999;1;0.0967117988;86.460348162;894;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M151;5532;1;0.0967117988;93.810444874;970;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M211;3089;1;0.0967117988;86.750483559;897;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M211;9999;1;0.0967117988;86.65377176;896;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M231;3097;1;0.0967117988;93.907156673;971;1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:48";="620101337";08M261;3111;1;0.0967117988;94.003868472;972;1;2023.7;X620101337;25AUG23;12:05:23
