"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893326206;9332620;9332620;I999999;22551.325;24229.24;35;838.9575;23390.2825;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893385166;9338516;9338516;I000236;9515.12;9515.108;2;-0.012;9515.108;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893385166;9338516;9338516;I000594;9515.11;9515.108;2;-0.004;9515.106;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893385166;9338516;9338516;I999999;9515.1;11194.244;2;839.572;10354.672;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893413982;9341398;9341398;I999999;280.778;280.776;2;-0.002;280.776;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I000069;13477.2;13477.2;48;0;13477.2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I000070;4492.4;4492.4;16;0;4492.4;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I000072;842.325;842.325;3;0;842.325;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I000073;1684.65;1684.65;6;0;1684.65;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I000418;7019.375;7019.375;25;0;7019.375;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I000475;1965.425;1965.425;7;0;1965.425;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475676;9347567;9347567;I999999;3650.075;3650.075;13;0;3650.075;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000069;32569.9;32569.9;58;0;32569.9;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000070;33131.45;33131.45;59;0;33131.45;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000072;8984.8;8984.8;16;0;8984.8;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000073;2807.75;2807.75;5;0;2807.75;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000074;561.55;561.55;1;0;561.55;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000418;17969.6;17969.6;32;0;17969.6;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I000475;25831.3;25831.3;46;0;25831.3;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893475966;9347596;9347596;I999999;14038.75;14038.75;25;-4.54747E-13;14038.75;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000069;85355.6;85355.6;76;0;85355.6;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000070;98832.8;98832.8;88;-1.81899E-12;98832.8;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000072;70755.3;70755.3;63;-4.54747E-12;70755.3;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000073;49416.4;49416.4;44;0;49416.4;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000074;3369.3;3369.3;3;0;3369.3;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000418;211142.8;211142.8;188;-7.27596E-12;211142.8;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I000475;157234;157234;140;-6.36646E-12;157234;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476048;9347604;9347604;I999999;213389;213389;190;-1.09139E-11;213389;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476109;9347610;9347610;I000069;5755.917;5755.908;41;-0.0115;5755.9055;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476109;9347610;9347610;I000070;701.943;701.94;5;-0.0035;701.9395;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476109;9347610;9347610;I000418;982.715;982.716;7;0.0005;982.7155;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476109;9347610;9347610;I000475;280.774;280.776;2;0.001;280.775;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893476109;9347610;9347610;I999999;3088.538;3088.536;22;-0.002;3088.536;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893550359;9355035;9355035;I000378;16318.743;16318.848;14;0.0525;16318.7955;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606681;9360668;9360668;I000122;561.55;561.55;2;0;561.55;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606681;9360668;9360668;I000491;1684.65;1684.65;6;0;1684.65;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606742;9360674;9360674;I000123;1123.1;1123.1;2;0;1123.1;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606742;9360674;9360674;I000491;8984.8;8984.8;16;0;8984.8;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606742;9360674;9360674;I999999;11231;11231;20;-1.81899E-12;11231;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606803;9360680;9360680;I000122;4492.4;4492.4;4;0;4492.4;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606803;9360680;9360680;I000127;13477.2;13477.2;12;0;13477.2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606803;9360680;9360680;I000491;67386;67386;60;-9.09495E-13;67386;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606803;9360680;9360680;I000492;4492.4;4492.4;4;0;4492.4;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893606803;9360680;9360680;I999999;33693;33693;30;-1.81899E-12;33693;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893689547;9368954;9368954;I000154;32775.741;32775.665;106.156;-0.076125;32775.664875;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893689547;9368954;9368954;I999999;11780.395;11780.35625;38.155;-0.03875;11780.35625;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893690086;9369008;9369008;I000610;244.428;244.427;1;-0.001;244.427;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893690086;9369008;9369008;I999999;244.427;244.427;1;0;244.427;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893690147;9369014;9369014;I000610;61.108;61.107;1;-0.001;61.107;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893690147;9369014;9369014;I999999;61.107;61.107;1;0;61.107;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893736074;9373607;9373607;I000614;25601.438;25601.372;79;-0.066;25601.372;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893740507;9374050;9374050;I000463;147597.69;147597.6999;50.37;0.00445;147597.69445;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893740507;9374050;9374050;I000494;23617.976;23617.9762;8.06;-0.0002;23617.9758;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893740507;9374050;9374050;I000582;3340.507;3340.5078;1.14;0.0004;3340.5074;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893740507;9374050;9374050;I999999;29419.909;29419.9108;10.04;0.0007;29419.9097;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893740675;9374067;9374067;I000463;537118.491;537118.491;45.825;-0.0003;537118.4907;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893740675;9374067;9374067;I999999;2051.188;2051.189;0.175;0.0005;2051.1885;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893897324;9389732;9389732;I000249;6890.52;6890.52;12;0;6890.52;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893897324;9389732;9389732;I999999;5167.89;5167.89;9;0;5167.89;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893897492;9389749;9389749;I000249;18374.72;18374.736;16;0.008;18374.728;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893897492;9389749;9389749;I999999;2296.84;2296.842;2;0.001;2296.841;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893913444;9391344;9391344;I000540;41733.393;41733.375;15;-0.018;41733.375;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893913444;9391344;9391344;I999999;33386.721;33386.7;12;-0.021;33386.7;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893923269;9392326;9392326;I000610;611.068;611.069;1;0.0005;611.0685;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893923269;9392326;9392326;I999999;1222.136;1222.138;2;0.001;1222.137;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893946213;9394621;9394621;I000379;2880.018;2880.024;6;0.003;2880.021;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893949405;9394940;9394940;I000113;10585.716;10585.728;8;0.006;10585.722;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893949405;9394940;9394940;I999999;2646.432;2646.432;2;0;2646.432;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893949573;9394957;9394957;I000113;6616.071;6616.08;10;0.0045;6616.0755;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893949573;9394957;9394957;I999999;1323.213;1323.216;2;0.0015;1323.2145;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951064;9395106;9395106;I000271;122518.664;122518.7162;46.6;0.0261;122518.6901;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951064;9395106;9395106;I999999;28920.716;28920.727;11;0.0055;28920.7215;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951125;9395112;9395112;I000272;20215.8;20215.8;9;0;20215.8;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951125;9395112;9395112;I000277;44924;44924;20;0;44924;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951125;9395112;9395112;I000280;13477.2;13477.2;6;0;13477.2;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951125;9395112;9395112;I000474;4492.4;4492.4;2;0;4492.4;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893951125;9395112;9395112;I999999;42677.8;42677.8;19;0;42677.8;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400893983522;9398352;9398352;I000292;1579.487;1754.571;13;87.542;1667.029;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000372;9400037;9400037;I000162;9008.164;9482.272;8;237.054;9245.218;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000372;9400037;9400037;I000163;96837.758;101934.424;86;2548.333;99386.091;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000372;9400037;9400037;I000164;13512.248;14223.408;12;355.58;13867.828;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000372;9400037;9400037;I000165;10134.184;10667.556;9;266.686;10400.87;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000372;9400037;9400037;I000166;28150.508;29632.1;25;740.796;28891.304;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000372;9400037;9400037;I999999;63057.22;66375.904;56;1659.342;64716.562;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000433;9400043;9400043;I000204;63762.464;63762.40188;36.18;-0.06222;63762.40178;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000433;9400043;9400043;I000506;92101.338;92101.24716;52.26;-0.09084;92101.24716;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000433;9400043;9400043;I999999;15861.312;15861.294;9;-0.018;15861.294;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000662;9400066;9400066;I000204;33248.108;33248.073144;11.791;-0.034856;33248.073144;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000662;9400066;9400066;I000506;132366.442;132366.30053;46.942;-0.141472;132366.30053;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894000662;9400066;9400066;I999999;2819.787;2819.784;1;-0.003;2819.784;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894020592;9402059;9402059;I000103;102174.482;102174.6;88;0.059;102174.541;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894020592;9402059;9402059;I000104;218281.828;218282.1;188;0.136;218281.964;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894020592;9402059;9402059;I000530;41798.664;41798.7;36;0.018;41798.682;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894020592;9402059;9402059;I999999;37154.364;37154.4;32;0.018;37154.382;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000197;9242.092;19705.182;146;5231.545;14473.637;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000284;10128.32;21594.72;160;5733.2;15861.52;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000287;102422.636;218376.606;1618;57976.985;160399.621;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000288;29498.732;62894.622;466;16697.945;46196.677;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000289;39120.636;96771.339;717;28825.3515;67945.9875;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000290;61276.336;130648.056;968;34685.86;95962.196;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000291;5317.368;11337.228;84;3009.93;8327.298;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000292;44184.796;94206.966;698;25011.085;69195.881;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I000293;14559.46;31042.41;230;8241.475;22800.935;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894023036;9402303;9402303;I999999;108119.816;230523.636;1708;61201.91;169321.726;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894036913;9403691;9403691;I000228;12652.505;13678.335;9;512.915;13165.42;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894036913;9403691;9403691;I000229;2811.668;3039.63;2;113.981;2925.649;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894036913;9403691;9403691;I000231;43580.862;47114.265;31;1766.7015;45347.5635;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894036913;9403691;9403691;I999999;16870.02;18237.78;12;683.88;17553.9;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894062295;9406229;9406229;I000008;17969.582;21171.456;32;1600.937;19570.519;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894062417;9406241;9406241;I000008;17969.6;21171.456;16;1600.928;19570.528;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894067610;9406761;9406761;I000150;50207.857;50207.8;17;-0.0685;50207.7885;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894067610;9406761;9406761;I000400;26580.607;26580.6;9;-0.0115;26580.5955;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894067610;9406761;9406761;I000442;124042.85;124042.8;42;-0.081;124042.769;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894067610;9406761;9406761;I999999;85648.6;85648.6;29;-0.024;85648.576;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073703;9407370;9407370;I000185;4888.539;4888.552;8;0.0065;4888.5455;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073703;9407370;9407370;I999999;3055.33;3055.345;5;0.0075;3055.3375;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073871;9407387;9407387;I000184;1222.137;1222.137;1;0;1222.137;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073871;9407387;9407387;I000185;6110.685;6110.685;5;0;6110.685;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073871;9407387;9407387;I999999;8554.959;8554.959;7;0;8554.959;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073932;9407393;9407393;I000185;763.84;763.835;5;-0.007;763.833;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894073932;9407393;9407393;I999999;152.763;152.767;1;0.002;152.765;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074014;9407401;9407401;I000184;3666.41;3666.412;2;0.001;3666.411;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074014;9407401;9407401;I000185;7332.82;7332.824;4;0.002;7332.822;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074014;9407401;9407401;I999999;5499.605;5499.618;3;0.0065;5499.6115;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074182;9407418;9407418;I000184;305.532;305.534;1;0.001;305.533;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074182;9407418;9407418;I000185;4583.001;4583.01;15;0.0045;4583.0055;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074182;9407418;9407418;I999999;1833.198;1833.204;6;0.003;1833.201;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894074243;9407424;9407424;I999999;13783.527;17863.416;27;2039.9445;15823.4715;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894076193;9407619;9407619;I999999;35224.5;45650.952;23;5213.226;40437.726;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894082118;9408211;9408211;I000472;205986.75;205986.75;10;0;205986.75;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I000266;2853.354;2853.35424;2.76;-0.00006;2853.35394;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I000397;43968.529;43968.53472;42.53;0.00078;43968.52978;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I000493;14318.468;14318.4624;13.85;-0.00574;14318.46226;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I000580;1240.589;1240.5888;1.2;-0.0002;1240.5888;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I000581;1333.633;1333.63296;1.29;-0.00026;1333.63274;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I000616;320.485;320.48544;0.31;0.00022;320.48522;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894094524;9409452;9409452;I999999;24553.323;24553.32;23.75;-0.00382;24553.31918;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894109754;9410975;9410975;I000429;16365.026;16365.026;74;0;16365.026;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894109754;9410975;9410975;I000430;6192.172;6192.172;28;4.547474E-13;6192.172;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894121299;9412129;9412129;I000043;274084.646;274084.649;129.482;-0.000198;274084.6458;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894121299;9412129;9412129;I000587;298241.32;298241.31953;140.894;-0.002373;298241.31763;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894121299;9412129;9412129;I999998;163364.459;163364.45893;77.176;-0.00088;163364.45812;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:17";="800000044";3400894121299;9412129;9412129;I999999;73757.014;73757.012632;34.844;-0.001368;73757.012632;2023.7;X800000044;05SEP23;17:44:11
