"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;COL1;COL2;COL3;COL4;COL5;COL6;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbrsaseance;1793;1959;-8.473711077;1323;1409;-6.103619588;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbseances;1793;1959;-8.473711077;1323;1409;-6.103619588;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbrsa0;3534;3243;8.973172988;2540;2325;9.247311828;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbjJT0;1837;1692;8.5697399527;1270;1199;5.9216013344;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbrsah0;6609;6947;-4.865409529;4790;5149;-6.972227617;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbjh0;31608;32423;-2.513647719;22680;23647;-4.089313655;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbuhcd;1704;1553;9.7231165486;1259;1281;-1.717408275;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:02";="620103432";nbabott;0;0;;0;0;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";per;1;2;3;1;2;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbrsa;12839;11359;13.029315961;9332;8272;12.814313346;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";cmd90;52;0;;50;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";hper;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";typsejb;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";ghs9999;373;324;15.12345679;259;237;9.2827004219;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbrsaseance;995;862;15.429234339;733;643;13.99688958;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbseances;995;862;15.429234339;733;643;13.99688958;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbrsa0;5464;4044;35.113748764;4066;2991;35.941156804;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbjJT0;2719;2144;26.819029851;2005;1609;24.611559975;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbrsah0;6328;6453;-1.937083527;4483;4638;-3.34195774;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbjh0;33538;33737;-0.589856834;23765;23771;-0.02524084;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbuhcd;2247;1781;26.1650758;1672;1369;22.132943755;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:29";="590782637";nbabott;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";per;1;2;3;1;2;3;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbrsa;13279;13671;-2.867383513;9549;9653;-1.077385269;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";cmd90;0;0;;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";hper;0;0;;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";typsejb;9;7;28.571428571;8;4;100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";ghs9999;85;195;-56.41025641;56;130;-56.92307692;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbrsaseance;721;1293;-44.23820572;539;577;-6.585788562;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbseances;731;1321;-44.66313399;549;597;-8.040201005;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbrsa0;4418;4361;1.3070396698;3157;3289;-4.013377926;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbjJT0;2013;1977;1.8209408194;1457;1485;-1.885521886;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbrsah0;8140;8017;1.5342397406;5853;5787;1.1404872991;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbjh0;48329;47349;2.0697374813;34713;33851;2.546453576;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbuhcd;459;3059;-84.99509644;337;2425;-86.10309278;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:14";="590781803";nbabott;0;0;;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";per;1;2;3;1;2;3;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbrsa;14340;13363;7.3112325077;10334;9762;5.8594550297;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";cmd90;0;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";hper;0;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";typsejb;0;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";ghs9999;118;157;-24.84076433;86;107;-19.62616822;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbrsaseance;1339;944;41.843220339;956;693;37.950937951;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbseances;1339;944;41.843220339;956;693;37.950937951;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbrsa0;4596;4134;11.175616836;3354;3081;8.8607594937;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbjJT0;3315;2894;14.547339323;2402;2167;10.844485464;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbrsah0;8405;8285;1.4484007242;6024;5988;0.6012024048;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbjh0;42960;41662;3.1155489415;30153;29930;0.7450718343;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbuhcd;903;1028;-12.15953307;664;793;-16.26733922;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:40";="590780227";nbabott;0;0;;0;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";per;1;2;3;1;2;3;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbrsa;79564;88713;-10.31303191;54722;63558;-13.9022625;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";cmd90;0;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";hper;0;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";typsejb;166;187;-11.22994652;112;135;-17.03703704;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";ghs9999;391;798;-51.00250627;207;547;-62.15722121;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbrsaseance;36918;39039;-5.43302851;25888;28111;-7.907936395;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbseances;36918;39039;-5.43302851;25888;28111;-7.907936395;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbrsa0;15524;17157;-9.517980999;10381;12056;-13.89349701;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbjJT0;9000;9496;-5.223251896;6065;6672;-9.097721823;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbrsah0;27122;32517;-16.59132146;18453;23391;-21.1106836;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbjh0;155876;186225;-16.29695261;104246;134124;-22.27640094;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbuhcd;3331;3242;2.7452190006;2405;2322;3.5745047373;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:22";="800000044";nbabott;1;0;;0;0;;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";per;1;2;3;1;2;3;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbrsa;18910;19339;-2.218315321;13548;14089;-3.83987508;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";cmd90;0;0;;0;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";hper;0;0;;0;0;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";typsejb;3;2;50;3;2;50;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";ghs9999;351;356;-1.404494382;234;267;-12.35955056;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbrsaseance;2169;2175;-0.275862069;1555;1573;-1.144310235;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbseances;2169;2175;-0.275862069;1555;1573;-1.144310235;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbrsa0;6662;6572;1.3694461351;4843;4785;1.2121212121;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbjJT0;2680;2762;-2.968863143;2036;2078;-2.021174206;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbrsah0;10079;10592;-4.843277946;7150;7731;-7.515198551;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbjh0;58114;63207;-8.057651842;40640;46172;-11.98128736;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbuhcd;1792;1710;4.7953216374;1317;1325;-0.603773585;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:47";="590781902";nbabott;0;0;;0;0;;2023.7;X590781902;07SEP23;20:00:41
