"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;valo;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:25";="620003376";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Séjours avec n° innovation rempli;----;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:55";="620101337";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Séjours avec n° innovation rempli;----;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:28";="800000077";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Séjours avec n° innovation rempli;----;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:34";="590782645";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Séjours avec n° innovation rempli;----;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:53";="600100572";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Séjours avec n° innovation rempli;----;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:04";="020004495";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Séjours avec n° innovation rempli;----;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:01";="020000055";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X020000055;29AUG23;9:24:09
